#{"t_start": 1662329308.1141858, "env_id": null}
r,l,t
-499.736764,12,1404.817167
-499.736308,12,1404.863043
-599.820996,13,1404.922883
-699.727604,14,1404.98771
-599.727604,13,1405.047553
-499.796104,12,1405.09343
-299.788164,10,1405.129331
-99.789292,8,1405.173217
-399.773608,11,1405.22707
-499.86698,12,1405.281925
-699.758552,14,1405.336776
-399.79654,11,1405.387644
-599.79654,13,1405.449476
-499.79654,12,1405.492362
-599.878492,13,1405.554195
-399.757808,11,1405.603064
-299.762264,10,1405.651937
-99.69106,8,1405.691829
-199.74022,9,1405.721747
-99.724884,8,1405.747678
-199.724364,9,1405.775606
-799.6554,15,1405.831458
-299.726564,10,1405.877335
-599.702828,13,1405.935176
-599.7,13,1405.981055
-399.71112,11,1406.029926
-299.71112,10,1406.071811
-399.712688,11,1406.117689
-299.71622,10,1406.173539
-699.756996,14,1406.215428
-199.77736,9,1406.246354
-599.720012,13,1406.352062
-599.74502,13,1406.404922
-299.711956,10,1406.430851
-299.716272,10,1406.476728
-299.703764,10,1406.510639
-299.693488,10,1406.54854
-399.696684,11,1406.603391
-499.696684,12,1406.659244
-99.690964,8,1406.692153
-299.702984,10,1406.724071
-299.711292,10,1406.765958
-499.706924,12,1406.82879
-599.661692,13,1406.882647
-299.72882,10,1406.913562
-499.675332,12,1406.958441
-699.731216,14,1407.016297
-399.652072,11,1407.072137
-299.654652,10,1407.106047
-699.694988,14,1407.164892
-399.77794,11,1407.192815
-399.683836,11,1407.236698
-199.684528,9,1407.274598
-199.683836,9,1407.331447
-199.676164,9,1407.357377
-199.654376,9,1407.388293
-899.664152,16,1407.458105
-499.696952,12,1407.510964
-299.752764,10,1407.549871
-199.747012,9,1407.581775
-199.735596,9,1407.615687
-399.675388,11,1407.652586
-99.656788,8,1407.690487
-799.675284,15,1407.759302
-199.656788,9,1407.801192
-199.800844,9,1407.839088
-699.656084,14,1407.881972
-599.716024,13,1407.932836
-299.701292,10,1407.976722
-99.70718,8,1408.005645
-499.678228,12,1408.042552
-399.692732,11,1408.089418
-1099.687224,18,1408.15225
-399.756308,11,1408.194138
-99.656536,8,1408.222066
-199.756584,9,1408.26595
-999.68112,17,1408.333764
-299.754372,10,1408.377649
-99.736092,8,1408.419536
-499.670232,12,1408.466412
-299.7251,10,1408.507307
-599.651724,13,1408.568138
-299.670256,10,1408.621994
-299.667396,10,1408.658904
-399.625188,11,1408.706766
-499.704008,12,1408.739679
-399.669,11,1408.78157
-299.693172,10,1408.811487
-299.693172,10,1408.847393
-199.756104,9,1408.89028
-199.688076,9,1408.924186
-99.69522,8,1408.961087
-699.701924,14,1409.021925
-299.72096,10,1409.048853
-399.775964,11,1409.090743
-299.709316,10,1409.131631
-299.74016,10,1409.172524
-299.666932,10,1409.19945
-399.65864,11,1409.238347
-99.77096,8,1409.267268
-199.6988,9,1409.313146
-499.702576,12,1409.369994
-399.654476,11,1409.418863
-599.708168,13,1409.475712
-499.694464,12,1409.524581
-599.68042,13,1409.5924
-799.708756,15,1409.650244
-299.743148,10,1409.681163
-499.693388,12,1409.714078
-599.693276,13,1409.750975
-499.648464,12,1409.804835
-599.699616,13,1409.850713
-1599.553812,23,1409.947488
-299.730408,10,1409.989339
-499.773552,12,1410.040203
-299.766352,10,1410.074111
-599.766352,13,1410.118993
-99.716416,8,1410.146919
-399.6811,11,1410.194789
-599.710376,13,1410.243676
-299.665736,10,1410.28455
-1099.702544,18,1410.386278
-299.754744,10,1410.431157
-499.795476,12,1410.480028
-199.759792,9,1410.516932
-499.763144,12,1410.568789
-99.823984,8,1410.608682
-399.785496,11,1410.657553
-399.76124,11,1410.707421
-299.767008,10,1410.751302
-399.739496,11,1410.799173
-399.707064,11,1410.847045
-999.730164,17,1410.920848
-599.715564,13,1410.981688
-499.652324,12,1411.034544
-199.72356,9,1411.079424
-199.804592,9,1411.123307
-399.840064,11,1411.167191
-199.717828,9,1411.220051
-399.789788,11,1411.264928
-199.717828,9,1411.306817
-399.717828,11,1411.351696
-599.691536,13,1411.399571
-199.70452,9,1411.442453
-499.708816,12,1411.493318
-199.687464,9,1411.528229
-299.687464,10,1411.570112
-599.687464,13,1411.613
-699.687464,14,1411.660872
-399.664944,11,1411.714727
-299.705268,10,1411.76559
-99.744316,8,1411.789529
-199.705268,9,1411.821441
-599.792768,13,1411.875297
-299.710824,10,1411.936134
-99.696252,8,1411.976027
-299.708988,10,1412.018914
-299.710824,10,1412.067782
-399.710824,11,1412.103689
-699.698244,14,1412.171506
-299.74682,10,1412.208406
-699.714968,14,1412.260267
-399.783244,11,1412.306145
-399.720156,11,1412.342049
-99.648724,8,1412.373964
-399.723524,11,1412.421838
-599.659312,13,1412.461728
-399.694956,11,1412.505611
-599.692524,13,1412.550492
-499.660532,12,1412.60335
-199.662476,9,1412.650225
-399.758096,11,1412.684136
-399.722868,11,1412.731009
-599.722868,13,1412.790849
-399.693668,11,1412.844707
-299.675492,10,1412.893579
-299.688288,10,1412.93247
-199.717508,9,1412.970369
-799.664184,15,1413.042178
-499.70186,12,1413.107004
-299.70186,10,1413.169838
-99.717456,8,1413.201751
-299.749684,10,1413.259598
-399.750768,11,1413.334396
-699.725832,14,1413.406205
-199.737964,9,1413.459065
-499.693356,12,1413.507933
-99.747,8,1413.543836
-299.718868,10,1413.589714
-199.69102,9,1413.626614
-99.705652,8,1413.660535
-199.744364,9,1413.705406
-899.727252,16,1413.759261
-399.727252,11,1413.795164
-199.723356,9,1413.833073
-299.699564,10,1413.873954
-899.715324,16,1413.927809
-199.713216,9,1413.95773
-199.70822,9,1413.990642
-499.729508,12,1414.045498
-599.730492,13,1414.101349
-299.77858,10,1414.129272
-399.6961,11,1414.162183
-599.709828,13,1414.198088
-499.67246,12,1414.24197
-999.692108,17,1414.311785
-1599.692108,23,1414.382594
-599.759076,13,1414.438451
-599.66524,13,1414.499282
-399.64078,11,1414.552141
-199.664804,9,1414.649879
-499.675296,12,1414.697752
-199.72672,9,1414.734652
-399.725128,11,1414.769559
-299.703468,10,1414.807459
-599.753892,13,1414.85234
-399.745616,11,1414.890238
-599.674696,13,1414.96604
-299.665488,10,1415.013907
-599.746936,13,1415.06477
-399.677696,11,1415.114638
-499.704624,12,1415.176472
-199.702224,9,1415.217367
-299.702224,10,1415.265234
-199.678352,9,1415.296153
-299.695728,10,1415.33106
-499.732256,12,1415.39389
-399.668148,11,1415.443757
-399.700228,11,1415.497612
-299.686524,10,1415.547479
-299.702628,10,1415.597347
-399.630868,11,1415.650206
-299.714264,10,1415.701069
-899.655184,16,1415.773874
-399.688536,11,1415.835709
-299.762808,10,1415.889565
-199.631452,9,1415.93047
-399.656316,11,1415.979351
-499.650864,12,1416.044152
-299.650864,10,1416.096013
-699.60662,14,1416.156851
-699.667692,14,1416.213701
-199.646996,9,1416.246613
-499.646996,12,1416.311438
-299.685588,10,1416.364296
-299.6922,10,1416.401198
-299.696772,10,1416.46004
-399.732068,11,1416.518883
-299.678388,10,1416.562768
-299.69774,10,1416.616623
-599.674324,13,1416.663496
-199.731832,9,1416.694413
-299.728956,10,1416.737299
-199.711364,9,1416.783178
-599.716268,13,1416.831049
-599.643268,13,1416.886898
-199.651264,9,1416.926792
-399.672528,11,1416.971673
-99.672528,8,1417.013562
-699.637116,14,1417.072403
-299.679308,10,1417.109304
-299.695728,10,1417.143213
-199.756632,9,1417.16715
-199.688176,9,1417.205049
-299.6552,10,1417.255912
-299.688176,10,1417.293815
-199.67962,9,1417.345675
-499.599736,12,1417.392546
-299.688176,10,1417.429452
-99.69552,8,1417.475325
-199.673464,9,1417.510232
-99.743888,8,1417.540153
-499.682376,12,1417.587027
-799.717228,15,1417.654846
-199.636056,9,1417.688757
-399.715624,11,1417.747598
-599.645108,13,1417.801454
-199.660188,9,1417.838356
-299.661608,10,1417.870271
-999.645108,17,1417.946072
-399.6128,11,1417.998925
-299.6128,10,1418.037821
-499.615908,12,1418.089684
-199.645924,9,1418.124589
-99.653828,8,1418.157502
-799.641404,15,1418.216347
-599.646628,13,1418.269203
-199.6633,9,1418.311092
-199.696636,9,1418.358964
-99.64648,8,1418.391876
-299.707676,10,1418.43476
-399.781392,11,1418.468673
-299.720876,10,1418.496596
-799.699948,15,1418.542473
-499.73854,12,1418.593337
-299.754312,10,1418.635225
-299.709112,10,1418.682101
-399.717924,11,1418.723989
-199.781904,8,1418.759891
-899.73286,16,1418.822723
-599.727408,13,1418.875583
-699.700976,14,1418.920462
-299.727408,10,1419.017203
-399.720364,11,1419.061087
-599.693332,13,1419.099982
-299.73196,10,1419.128906
-599.719732,13,1419.178771
-199.715668,9,1419.206697
-399.6609,11,1419.250579
-299.680432,10,1419.282496
-199.701048,9,1419.309425
-399.72862,11,1419.349318
-199.676268,9,1419.376244
-599.712308,13,1419.420125
-599.711744,13,1419.47099
-799.665068,15,1419.520857
-399.709988,11,1419.551774
-599.723628,13,1419.5917
-199.69332,9,1419.613653
-399.68342,11,1419.646523
-99.69782,8,1419.671454
-699.76686,14,1419.717331
-199.727744,9,1419.747251
-199.6681,9,1419.786149
-299.705664,10,1419.817068
-599.721516,13,1419.847982
-399.666264,11,1419.875911
-199.715496,9,1419.898849
-499.716308,12,1419.932759
-199.723508,9,1419.975642
-499.716064,12,1420.025507
-299.719856,10,1420.062412
-299.68342,10,1420.105294
-299.720572,10,1420.150174
-699.72806,14,1420.224974
-299.729668,10,1420.266863
-299.706368,10,1420.325705
-299.752564,10,1420.368591
-699.644404,14,1420.448378
-499.72096,12,1420.511209
-499.703368,12,1420.560079
-199.688264,9,1420.602964
-399.70132,11,1420.653832
-299.781804,10,1420.697712
-399.744744,11,1420.74758
-299.675528,10,1420.792458
-299.684968,10,1420.853294
-199.684968,9,1420.899172
-299.738648,10,1420.944052
-199.721904,9,1420.981951
-799.688816,15,1421.043786
-599.727384,13,1421.104623
-299.699156,10,1421.147509
-199.699724,9,1421.192388
-499.703132,12,1421.240262
-199.703132,9,1421.277161
-499.684876,12,1421.333014
-599.719856,13,1421.398844
-99.724672,8,1421.436736
-199.742372,9,1421.475631
-499.772456,12,1421.526497
-899.710012,16,1421.605286
-799.769648,15,1421.672106
-399.7453,11,1421.717983
-299.653352,10,1421.754884
-799.733904,15,1421.825696
-299.713556,10,1421.88354
-99.700692,8,1421.921439
-399.713224,11,1421.961333
-399.701804,11,1422.008208
-499.716404,12,1422.05708
-699.71516,14,1422.133872
-699.73562,14,1422.188727
-299.652784,10,1422.227624
-499.716544,12,1422.281478
-799.691784,15,1422.346303
-399.67444,11,1422.397169
-599.67656,13,1422.448031
-199.705436,9,1422.486928
-399.774448,11,1422.534799
-599.631284,13,1422.595637
-399.735364,11,1422.635532
-799.767944,15,1422.706341
-499.70978,12,1422.767179
-299.757064,10,1422.824029
-199.75368,9,1422.864916
-499.743392,12,1422.913786
-199.732016,9,1422.949691
-199.744504,9,1422.987589
-199.738908,9,1423.038454
-499.731932,12,1423.102283
-99.764596,8,1423.139184
-199.73016,9,1423.242907
-199.722228,9,1423.288784
-399.758904,11,1423.349623
-499.700672,12,1423.396496
-399.688228,11,1423.450352
-599.67888,13,1423.514186
-599.67004,13,1423.575019
-199.67888,9,1423.617904
-99.67888,8,1423.654806
-699.691324,14,1423.730602
-99.665332,8,1423.769503
-699.789552,14,1423.825349
-899.691676,16,1423.884192
-699.690424,14,1423.957995
-99.7612,8,1423.996891
-199.656352,9,1424.031797
-199.699384,9,1424.068699
-399.737568,11,1424.121558
-399.77358,11,1424.168432
-599.61368,13,1424.226279
-199.731624,9,1424.268166
-399.7341,11,1424.310053
-399.78306,11,1424.362913
-199.707768,9,1424.405801
-299.709924,10,1424.455664
-199.677316,9,1424.493562
-299.685576,10,1424.530464
-299.689732,10,1424.575345
-299.621088,10,1424.613243
-499.777252,12,1424.672086
-299.718264,10,1424.724948
-199.721812,9,1424.761845
-199.715828,9,1424.800741
-99.741612,8,1424.843628
-299.691936,10,1424.89549
-199.67708,9,1424.941367
-99.655252,8,1424.97328
-299.742,10,1425.027137
-299.742,10,1425.070022
-199.742,9,1425.122884
-199.670996,9,1425.169755
-199.713116,9,1425.209649
-399.68204,11,1425.2665
-399.707612,11,1425.314368
-199.756308,9,1425.363239
-99.75176,8,1425.39615
-99.76146,8,1425.438038
-299.713696,10,1425.480923
-499.678684,12,1425.539767
-199.692432,9,1425.581657
-299.676796,10,1425.630523
-599.650752,13,1425.684379
-499.703884,12,1425.739233
-399.593636,11,1425.794087
-399.741876,11,1425.850935
-399.708984,11,1425.888835
-599.693736,13,1425.952662
-299.693736,10,1425.999541
-299.693736,10,1426.055387
-599.693736,13,1426.111238
-199.740856,9,1426.149139
-199.786544,9,1426.191025
-599.625964,13,1426.245878
-299.667288,10,1426.281782
-199.714224,9,1426.313699
-899.695484,16,1426.36559
-599.792096,13,1426.419415
-299.653824,10,1426.456317
-399.683276,11,1426.506182
-699.641312,14,1426.565031
-99.644508,8,1426.601927
-299.674928,10,1426.650796
-99.755172,8,1426.688696
-299.684528,10,1426.731579
-399.71292,11,1426.775463
-99.71292,8,1426.812365
-399.757396,11,1426.848269
-399.710628,11,1426.877192
-199.697172,9,1426.90711
-199.764472,9,1426.940023
-199.720952,9,1426.978919
-399.725188,11,1427.023798
-199.712588,9,1427.05372
-199.78162,9,1427.085633
-499.72652,12,1427.122566
-399.72652,11,1427.154449
-399.702876,11,1427.194344
-599.704232,13,1427.233239
-399.72412,11,1427.283105
-199.742144,9,1427.309036
-399.72652,11,1427.349927
-199.69584,9,1427.37886
-299.703144,10,1427.412761
-299.74232,10,1427.437697
-99.69866,8,1427.459633
-399.697032,11,1427.495537
-599.76224,13,1427.594274
-199.726208,9,1427.627188
-299.687016,10,1427.6591
-799.716064,15,1427.701988
-199.676976,9,1427.727915
-299.742404,10,1427.770801
-599.718864,13,1427.811692
-399.85024,11,1427.845604
-599.680928,13,1427.881509
-199.71788,9,1427.904444
-399.733428,11,1427.935362
-199.720612,9,1427.96628
-199.720612,9,1427.992209
-299.741404,10,1428.028113
-299.703656,10,1428.066014
-399.703656,11,1428.099922
-299.739672,10,1428.129842
-599.67906,13,1428.169734
-299.654496,10,1428.193671
-599.67906,13,1428.252514
-199.67906,9,1428.281435
-299.739632,10,1428.314349
-199.7444,9,1428.345269
-99.752464,8,1428.368205
-99.845356,8,1428.391146
-699.788408,14,1428.419068
-399.73466,11,1428.447994
-299.733024,10,1428.477912
-299.68998,10,1428.506835
-99.68998,8,1428.52778
-299.68998,10,1428.552714
-299.772032,10,1428.584629
-399.943924,11,1428.614548
-199.730656,9,1428.638485
-199.730656,9,1428.660423
-199.747664,9,1428.685356
-899.716872,16,1428.741208
-599.73196,13,1428.79407
-499.76926,12,1428.827974
-599.853132,13,1428.87186
-1199.69088,19,1428.937682
-499.733296,12,1428.980567
-99.772524,8,1429.008493
-299.727916,10,1429.041406
-699.69808,14,1429.083293
-299.688688,10,1429.10723
-299.721672,10,1429.141137
-699.680192,14,1429.179036
-399.708136,11,1429.214943
-799.828384,15,1429.261815
-399.832192,11,1429.296722
-299.721672,10,1429.331629
-599.697076,13,1429.367535
-499.650896,12,1429.399448
-799.734216,15,1429.446323
-99.676524,8,1429.478237
-299.704236,10,1429.502174
-499.73976,12,1429.547052
-499.772004,12,1429.580996
-99.752868,8,1429.60789
-599.752868,13,1429.645793
-499.72076,12,1429.685682
-499.72076,12,1429.720622
-699.72076,14,1429.765472
-599.73208,13,1429.804367
-699.715816,14,1429.839274
-599.727872,13,1429.867197
-299.715816,10,1429.893131
-899.715816,16,1429.940006
-299.715816,10,1429.967927
-299.775564,10,1429.998846
-399.703624,11,1430.031791
-299.659964,10,1430.065669
-899.70066,16,1430.113539
-399.733568,11,1430.14047
-599.731168,13,1430.179362
-299.787616,10,1430.214269
-399.694732,11,1430.248179
-499.724428,12,1430.277101
-299.724428,10,1430.306026
-299.689792,10,1430.32697
-499.736176,12,1430.354894
-199.736176,9,1430.379826
-99.736176,8,1430.403765
-299.736176,10,1430.436676
-199.694924,9,1430.464602
-99.624336,8,1430.486543
-499.694924,12,1430.523442
-399.694924,11,1430.559349
-599.703284,13,1430.59924
-699.703284,14,1430.695983
-499.669336,12,1430.735877
-399.72972,11,1430.764796
-399.649644,11,1430.798707
-299.66134,10,1430.834611
-699.66286,14,1430.86852
-399.731272,11,1430.901432
-299.74214,10,1430.929359
-299.772076,10,1430.972245
-499.768112,12,1431.010141
-199.694924,9,1431.044053
-399.709676,11,1431.073972
-99.625348,8,1431.09392
-199.857852,9,1431.116856
-499.660992,12,1431.161737
-199.724428,9,1431.188666
-399.724428,11,1431.228557
-699.724428,14,1431.27244
-399.724428,11,1431.295379
-299.724428,10,1431.323308
-499.724428,12,1431.364196
-399.695152,11,1431.397107
-599.698244,13,1431.431016
-299.724428,10,1431.459941
-299.664608,10,1431.497841
-999.716484,17,1431.542717
-299.836232,10,1431.582611
-599.68388,13,1431.617518
-299.711688,10,1431.64644
-599.705616,13,1431.692318
-399.705616,11,1431.717254
-399.74846,11,1431.744178
-399.73994,11,1431.783076
-399.79092,11,1431.814989
-499.708016,12,1431.847902
-299.69242,10,1431.875827
-599.776272,13,1431.916721
-499.704468,12,1431.950628
-1099.801964,18,1432.00548
-299.713484,10,1432.029419
-799.650668,15,1432.07729
-199.732564,9,1432.104216
-199.686724,9,1432.139123
-199.732564,9,1432.172039
-99.72482,8,1432.190985
-399.685888,11,1432.223897
-399.78512,11,1432.248833
-499.645072,12,1432.287728
-299.7781,10,1432.320639
-399.773516,11,1432.365519
-1199.809052,19,1432.411395
-399.789724,11,1432.444307
-399.692048,11,1432.475225
-499.782796,12,1432.516116
-699.794808,14,1432.553016
-1099.77252,18,1432.610862
-299.768276,10,1432.636792
-299.612248,10,1432.662724
-399.738416,11,1432.694638
-599.817684,13,1432.739518
-199.792908,9,1432.771434
-399.746516,11,1432.808334
-299.793136,10,1432.843241
-299.750964,10,1432.878147
-199.798608,9,1432.903081
-599.637716,13,1432.952948
-299.674068,10,1432.99683
-399.691128,11,1433.03074
-399.62256,11,1433.056671
-199.706988,9,1433.085593
-799.760248,15,1433.130486
-299.703728,10,1433.175356
-199.703728,9,1433.204275
-499.724076,12,1433.242177
-99.782236,8,1433.270102
-799.70008,15,1433.307998
-299.72372,10,1433.33393
-499.749552,12,1433.372825
-299.685908,10,1433.411724
-299.6699,10,1433.441641
-399.703336,11,1433.477548
-299.666616,10,1433.512454
-599.691624,13,1433.557331
-199.713052,9,1433.582269
-499.7609,12,1433.623159
-699.741332,14,1433.678009
-499.731732,12,1433.716908
-299.755536,10,1433.746825
-299.727056,10,1433.852542
-499.77304,12,1433.903407
-299.798148,10,1433.932331
-199.687256,9,1433.963248
-99.663412,8,1433.994165
-599.667416,13,1434.046025
-499.662824,12,1434.100879
-399.667416,11,1434.144763
-99.68656,8,1434.177673
-699.68656,14,1434.231531
-599.6671,13,1434.27641
-399.616948,11,1434.322287
-99.706492,8,1434.388111
-199.688232,9,1434.449945
-99.67352,8,1434.48186
-199.70288,9,1434.511781
-399.728908,11,1434.554667
-299.675232,10,1434.609519
-99.705824,8,1434.647419
-299.738392,10,1434.690303
-199.724988,9,1434.723215
-299.543556,10,1434.763109
-199.701236,9,1434.804003
-99.671068,8,1434.841898
-199.652116,9,1434.884783
-99.677892,8,1434.918692
-799.68762,15,1434.978532
-699.717312,14,1435.022416
-199.717312,9,1435.05832
-299.730056,10,1435.09522
-499.69326,12,1435.131126
-599.612608,13,1435.17401
-99.687228,8,1435.196949
-499.7879,12,1435.229862
-399.686328,11,1435.269754
-699.738856,14,1435.31264
-299.659176,10,1435.351535
-499.72416,12,1435.385447
-299.72236,10,1435.417359
-399.671796,11,1435.454262
-199.725652,9,1435.480196
-299.707156,10,1435.520084
-99.720368,8,1435.551003
-99.720368,8,1435.575935
-299.736212,10,1435.605856
-199.700336,9,1435.628794
-599.723456,13,1435.667695
-199.660744,9,1435.707584
-199.67128,9,1435.741493
-499.680528,12,1435.778394
-399.713624,11,1435.812303
-699.724232,14,1435.849205
-399.711156,11,1435.879128
-199.664328,9,1435.90306
-199.721856,9,1435.931987
-799.707308,15,1435.970916
-299.707308,10,1436.009781
-99.725816,8,1436.032713
-199.735048,9,1436.065627
-1099.719808,18,1436.119483
-299.7192,10,1436.161371
-99.697852,8,1436.189295
-499.73312,12,1436.231183
-599.640376,13,1436.275069
-499.765608,12,1436.31197
-199.706952,9,1436.334906
-99.599048,8,1436.368819
-499.794704,12,1436.406717
-199.731424,9,1436.440623
-199.751252,9,1436.469549
-399.73312,11,1436.498502
-499.73312,12,1436.527395
-299.765312,10,1436.557312
-599.715528,13,1436.59122
-199.673676,9,1436.626129
-199.597976,9,1436.655054
-299.7749,10,1436.679987
-399.688076,11,1436.70891
-199.705136,9,1436.730851
-699.721828,14,1436.780715
-399.721828,11,1436.816617
-199.69178,9,1436.851526
-299.860032,10,1436.884439
-299.670848,10,1436.916355
-299.68968,10,1436.937299
-899.718812,16,1436.978185
-199.658852,9,1437.007113
-199.687068,9,1437.038028
-299.667628,10,1437.073931
-99.71126,8,1437.103853
-499.790016,12,1437.137759
-99.730136,8,1437.165685
-99.642272,8,1437.19062
-599.67412,13,1437.239489
-299.728624,10,1437.26941
-99.736396,8,1437.294343
-599.7005,13,1437.387093
-299.724356,10,1437.414021
-299.735636,10,1437.437961
-199.674472,9,1437.478849
-399.708472,11,1437.516746
-599.724696,13,1437.575589
-499.700536,12,1437.613488
-299.680984,10,1437.639418
-499.680984,12,1437.674325
-299.680984,10,1437.714221
-799.73166,15,1437.756107
-699.74504,14,1437.805977
-599.718372,13,1437.843871
-399.764392,11,1437.871797
-499.764392,12,1437.9097
-699.707256,14,1437.941615
-199.707256,9,1437.978512
-199.7492,9,1438.015413
-499.66926,12,1438.050319
-599.838856,13,1438.083232
-499.668476,12,1438.111157
-299.725348,10,1438.146064
-299.751796,10,1438.177978
-699.751108,14,1438.222859
-299.796428,10,1438.247794
-299.730252,10,1438.278715
-199.694368,9,1438.299653
-399.705976,11,1438.325583
-399.692428,11,1438.352512
-799.729172,15,1438.391411
-399.757,11,1438.420332
-299.669,10,1438.443269
-399.739068,11,1438.489147
-499.772912,12,1438.526048
-599.801132,13,1438.560955
-499.70002,12,1438.597859
-399.778036,11,1438.63376
-399.73434,11,1438.67166
-99.736844,8,1438.704572
-299.692996,10,1438.736487
-299.648912,10,1438.764411
-299.685784,10,1438.79433
-399.712148,11,1438.827245
-499.714092,12,1438.860156
-299.708364,10,1438.893067
-799.724268,15,1438.942934
-999.716804,17,1438.998785
-299.728412,10,1439.020725
-199.755004,9,1439.041671
-599.67618,13,1439.080567
-99.75374,8,1439.106501
-699.728856,14,1439.146392
-399.786504,11,1439.188278
-399.71352,11,1439.218198
-499.71352,12,1439.24712
-199.675316,9,1439.268065
-199.761608,9,1439.289009
-299.737712,10,1439.335883
-399.737712,11,1439.36381
-399.726296,10,1439.396723
-299.647732,10,1439.421654
-399.697424,11,1439.451576
-99.694304,8,1439.474515
-99.604876,8,1439.496456
-199.667516,9,1439.519396
-399.685856,11,1439.556295
-299.715108,10,1439.593195
-299.775724,10,1439.620124
-399.7023,11,1439.653035
-199.708596,9,1439.677969
-299.667236,10,1439.713873
-399.745368,11,1439.746787
-199.726012,9,1439.779697
-499.697972,12,1439.81959
-299.706428,10,1439.851505
-499.698612,12,1439.8904
-399.726876,11,1439.924311
-599.782304,13,1439.953233
-299.741844,10,1439.983157
-499.741844,12,1440.026046
-199.644444,9,1440.048978
-399.741844,11,1440.087881
-499.8254,12,1440.128766
-599.792332,13,1440.163671
-199.587952,9,1440.184618
-199.78328,9,1440.205561
-599.73106,13,1440.248449
-599.682584,13,1440.280359
-199.763536,9,1440.3023
-199.786788,9,1440.326239
-99.762636,8,1440.34718
-99.762636,8,1440.37012
-899.747052,16,1440.456887
-399.601384,11,1440.486809
-299.728596,10,1440.517727
-599.7485,13,1440.550636
-299.812308,10,1440.581553
-99.706684,8,1440.603494
-399.64682,11,1440.630424
-199.722664,9,1440.65735
-499.854848,12,1440.694255
-299.768348,10,1440.732159
-699.768348,14,1440.775038
-299.768348,10,1440.814932
-699.698664,14,1440.858814
-199.70382,9,1440.890726
-699.69422,14,1440.937603
-399.719536,11,1440.974504
-499.781952,12,1441.015393
-599.7672,13,1441.053292
-499.704928,12,1441.093185
-599.743076,13,1441.126097
-499.719536,12,1441.163998
-299.719536,10,1441.199902
-299.729656,10,1441.227829
-199.754992,9,1441.256747
-99.77926,8,1441.280684
-499.715568,12,1441.318583
-599.701044,13,1441.356482
-99.722416,8,1441.383409
-99.722416,8,1441.405351
-499.722416,12,1441.44325
-399.722416,11,1441.480155
-299.710876,10,1441.510071
-799.756856,15,1441.564925
-299.724684,10,1441.598837
-299.768768,10,1441.631747
-99.718388,8,1441.655683
-299.617188,10,1441.692584
-299.83108,10,1441.736466
-399.708708,11,1441.772369
-199.748208,9,1441.793314
-899.727176,16,1441.831212
-599.71146,13,1441.876097
-399.72774,11,1441.907012
-399.767412,11,1441.944908
-699.784668,14,1441.980812
-199.720932,9,1442.014722
-199.692308,9,1442.039658
-399.700464,11,1442.073564
-399.720932,11,1442.111468
-99.720932,8,1442.146372
-299.720932,10,1442.17629
-399.68024,11,1442.208205
-499.739672,12,1442.245106
-299.686948,10,1442.278018
-399.784332,11,1442.311928
-199.723332,9,1442.341846
-199.753116,9,1442.364787
-699.75312,14,1442.40069
-99.705492,8,1442.430614
-99.713968,8,1442.454547
-399.713968,11,1442.476489
-499.753264,12,1442.507406
-699.700692,14,1442.554297
-199.700692,9,1442.591184
-199.700692,9,1442.621104
-299.719188,10,1442.650027
-399.732156,11,1442.68094
-299.767748,10,1442.706874
-399.742164,11,1442.738789
-299.742724,10,1442.761728
-599.70378,13,1442.799626
-199.73946,9,1442.835533
-299.70618,10,1442.869437
-699.70138,14,1442.925288
-599.707676,13,1442.966177
-299.707676,10,1442.994106
-199.782892,9,1443.017043
-299.736004,10,1443.048956
-799.714212,15,1443.098823
-1099.708476,18,1443.16365
-499.69464,12,1443.192574
-399.67064,11,1443.21651
-199.677328,9,1443.250418
-299.697624,10,1443.276348
-499.731856,12,1443.315245
-499.734164,12,1443.354141
-199.724052,9,1443.378077
-699.691888,14,1443.415978
-399.708228,11,1443.450883
-299.708228,10,1443.480805
-299.677844,10,1443.512721
-199.770256,9,1443.601484
-399.66438,11,1443.634391
-199.722684,9,1443.662317
-399.725524,11,1443.706202
-399.737484,11,1443.738145
-299.702388,10,1443.78103
-199.702388,9,1443.815907
-199.700484,9,1443.848818
-199.700484,9,1443.876745
-299.667684,10,1443.904669
-399.660196,11,1443.936587
-199.730724,9,1443.966504
-299.707328,10,1443.997422
-199.707328,9,1444.028339
-499.68636,12,1444.058258
-199.703184,9,1444.081199
-699.73586,14,1444.11511
-299.800304,10,1444.138049
-299.774188,10,1444.170957
-99.728924,8,1444.194896
-299.728924,10,1444.230801
-499.687692,12,1444.265704
-399.704484,11,1444.306594
-299.72,10,1444.327538
-299.81178,10,1444.352474
-99.73706,8,1444.372419
-599.728924,13,1444.407325
-199.728924,9,1444.436248
-199.775616,9,1444.468163
-299.698064,10,1444.500078
-499.816016,12,1444.530994
-299.70772,10,1444.566901
-199.625276,9,1444.586845
-199.687252,9,1444.606796
-499.665228,12,1444.644692
-799.742992,15,1444.696553
-899.675584,16,1444.740436
-499.867252,12,1444.776338
-299.725144,10,1444.809251
-99.85078,8,1444.836179
-299.782408,10,1444.87009
-199.810604,9,1444.897016
-299.758372,10,1444.935913
-699.766512,14,1444.98179
-299.782408,10,1445.015702
-399.698976,11,1445.046616
-99.693208,8,1445.072546
-299.772208,10,1445.110459
-399.772208,11,1445.150342
-399.778952,11,1445.177268
-599.7354,13,1445.223144
-599.716524,13,1445.270021
