#{"t_start": 1666814621.1547022, "env_id": null}
r,l,t
10.002547,6,2455.175955
10.002952,7,2455.233571
10.002526,6,2455.277134
10.002563,6,2455.330463
10.002543,6,2455.378701
10.002872,7,2455.430159
10.002902,7,2455.480595
10.002967,7,2455.543651
10.002591,6,2455.592649
10.002968,7,2455.657635
10.002531,6,2455.708391
10.002544,6,2455.764754
10.002922,7,2455.825382
10.002511,6,2455.871643
10.00287,7,2455.93508
10.002976,7,2456.001336
10.002876,7,2456.061324
10.002527,6,2456.111114
10.002908,7,2456.167325
10.002929,7,2456.222754
10.002883,7,2456.282934
10.002523,6,2456.331381
10.002952,7,2456.387087
10.002564,6,2456.443015
10.002953,7,2456.504285
10.002523,6,2456.548926
10.002555,6,2456.601796
10.002938,7,2456.667699
10.002529,6,2456.720486
10.002551,6,2456.764192
10.002928,7,2456.825143
10.002944,7,2456.886212
10.002941,7,2456.948629
10.002972,7,2457.000701
10.002935,7,2457.063375
10.002579,6,2457.120561
10.002914,7,2457.175225
10.002972,7,2457.228657
10.002954,7,2457.285942
10.002948,7,2457.351879
10.002498,6,2457.408235
10.002952,7,2457.460618
10.002566,6,2457.508907
10.002842,7,2457.569239
10.002871,7,2457.626974
10.002871,7,2457.686535
10.002932,7,2457.74506
10.002978,7,2457.802651
10.002901,7,2457.860795
10.002873,7,2457.917202
10.002877,7,2457.974492
10.002921,7,2458.031088
10.002528,6,2458.085462
10.002612,6,2458.128581
10.002583,6,2458.176548
10.002592,6,2458.231043
10.002941,7,2458.300376
10.00251,6,2458.344573
10.002944,7,2458.404524
10.002886,7,2458.465394
10.002509,6,2458.514369
10.00259,6,2458.563065
10.002894,7,2458.625885
10.002554,6,2458.681395
10.002558,6,2458.74029
10.002931,7,2458.790812
10.002899,7,2458.852268
10.002937,7,2458.91485
10.002905,7,2458.975507
10.002948,7,2459.02673
10.002902,7,2459.086117
10.002542,6,2459.143293
10.002513,6,2459.196807
10.002945,7,2459.251829
10.002556,6,2459.304997
10.002872,7,2459.370207
10.002963,7,2459.42776
10.002881,7,2459.483143
10.002533,6,2459.534036
10.002923,7,2459.595025
10.002889,7,2459.654831
10.002936,7,2459.713593
10.002941,7,2459.777485
10.002508,6,2459.834079
10.002929,7,2459.893759
10.002539,6,2459.940584
10.002961,7,2460.001544
10.002967,7,2460.066035
10.002889,7,2460.132281
10.002906,7,2460.185277
10.002535,6,2460.232379
10.002565,6,2460.287388
10.002507,6,2460.3312
10.002928,7,2460.390379
10.002923,7,2460.449887
10.002914,7,2460.517337
10.002908,7,2460.568771
10.00293,7,2460.627285
10.002944,7,2460.683428
10.002895,7,2460.750279
10.002929,7,2460.799543
10.002952,7,2460.858619
10.002937,7,2460.91651
10.002969,7,2460.982854
10.002913,7,2461.033551
10.002551,6,2461.083376
10.002897,7,2461.154863
10.002885,7,2461.209875
10.002959,7,2461.260829
10.002541,6,2461.31322
10.002942,7,2461.371588
10.002939,7,2461.42949
10.002933,7,2461.48272
10.00295,7,2461.542343
10.002538,6,2461.594309
10.002917,7,2461.655202
10.002945,7,2461.706182
10.002551,6,2461.765166
10.002566,6,2461.825702
10.002929,7,2461.889171
10.002947,7,2461.944889
10.002905,7,2462.009542
10.002982,7,2462.069618
10.002506,6,2462.118122
10.002929,7,2462.17034
10.002919,7,2462.237378
10.002903,7,2462.291382
10.002926,7,2462.349888
10.002552,6,2462.394402
10.002937,7,2462.450748
10.002551,6,2462.497624
10.00289,7,2462.565706
10.002886,7,2462.621728
10.002932,7,2462.680863
10.00253,6,2462.735436
10.002985,7,2462.801628
10.002943,7,2462.858422
10.002584,6,2462.91003
10.002529,6,2462.963932
10.002534,6,2463.014019
10.002542,6,2463.060824
10.002945,7,2463.112871
10.002906,7,2463.180683
10.002895,7,2463.240011
10.002967,7,2463.291713
10.002917,7,2463.345534
10.002886,7,2463.403589
10.002962,7,2463.463732
10.00255,6,2463.514714
10.002902,7,2463.570203
10.00255,6,2463.623891
10.002555,6,2463.676733
10.002523,6,2463.724143
10.002881,7,2463.785008
10.002945,7,2463.850604
10.002957,7,2463.910754
10.002516,6,2463.957303
10.002537,6,2464.001776
10.002913,7,2464.054828
10.002529,6,2464.116125
10.002954,7,2464.165052
10.002948,7,2464.218745
10.002522,6,2464.271568
10.002958,7,2464.330311
10.002945,7,2464.388657
10.002521,6,2464.435626
10.002974,7,2464.496623
10.002849,7,2464.565146
10.002907,7,2464.618937
10.002913,7,2464.674357
10.002526,6,2464.727294
10.00253,6,2464.779486
10.002534,6,2464.832532
10.002984,7,2464.88621
10.002908,7,2464.947823
10.002942,7,2465.006104
10.002908,7,2465.058266
10.002862,7,2465.111127
10.002914,7,2465.170771
10.00294,7,2465.230526
10.002938,7,2465.352875
10.002966,7,2465.411796
10.002924,7,2465.482496
10.002951,7,2465.545193
10.002955,7,2465.595594
10.002943,7,2465.65301
10.002528,6,2465.706241
10.002555,6,2465.757422
10.002911,7,2465.813199
10.002529,6,2465.867037
10.002914,7,2465.93047
10.002552,6,2465.982615
10.002949,7,2466.035837
10.002918,7,2466.096921
10.002973,7,2466.162369
10.002925,7,2466.219369
10.002572,6,2466.267978
10.002922,7,2466.330168
10.002963,7,2466.3853
10.002879,7,2466.44614
10.002545,6,2466.491687
10.002544,6,2466.535978
10.002887,7,2466.597425
10.002953,7,2466.662743
10.002949,7,2466.712475
10.002546,6,2466.764344
10.002942,7,2466.822678
10.002516,6,2466.881974
10.002903,7,2466.934881
10.002911,7,2466.99318
10.002523,6,2467.04178
10.002932,7,2467.100267
10.00289,7,2467.154343
10.002891,7,2467.209587
10.002537,6,2467.263236
10.002933,7,2467.323471
10.002602,6,2467.365593
10.002945,7,2467.425242
10.00289,7,2467.487849
10.002953,7,2467.551734
10.00295,7,2467.604919
10.002954,7,2467.663275
10.002928,7,2467.718527
10.002578,6,2467.770047
10.002825,7,2467.82969
10.002541,6,2467.890351
10.002556,6,2467.941034
10.002944,7,2467.997837
10.002546,6,2468.041235
10.002925,7,2468.094275
10.002524,6,2468.147194
10.002939,7,2468.209633
10.00253,6,2468.259359
10.00293,7,2468.307882
10.002948,7,2468.367199
10.002919,7,2468.430507
10.002518,6,2468.474351
10.002585,6,2468.519184
10.002972,7,2468.579874
10.002822,7,2468.637359
10.002549,6,2468.684721
10.002946,7,2468.744405
10.002605,6,2468.795364
10.002931,7,2468.858496
10.002534,6,2468.910605
10.00297,7,2468.962429
10.002514,6,2469.017663
10.002873,7,2469.082551
10.002916,7,2469.13518
10.002961,7,2469.186235
10.002931,7,2469.245758
10.002921,7,2469.306303
10.002922,7,2469.35943
10.002931,7,2469.41496
10.002557,6,2469.47004
10.002942,7,2469.528021
10.002537,6,2469.589092
10.002935,7,2469.637954
10.002903,7,2469.695932
10.002971,7,2469.755472
10.002978,7,2469.811553
10.002924,7,2469.860566
10.002932,7,2469.926301
10.00293,7,2469.986864
10.002917,7,2470.040092
10.002955,7,2470.090024
10.00296,7,2470.149261
10.002596,6,2470.204707
10.002557,6,2470.250501
10.002534,6,2470.29653
10.002621,6,2470.341925
10.00252,6,2470.395708
10.002945,7,2470.457519
10.002531,6,2470.506351
10.002973,7,2470.563267
10.002835,7,2470.627928
10.002908,7,2470.68688
10.002853,7,2470.73982
10.002932,7,2470.791465
10.002922,7,2470.85229
10.002935,7,2470.913197
10.002523,6,2470.969298
10.002956,7,2471.020469
10.002876,7,2471.080044
10.002532,6,2471.13767
10.002891,7,2471.18819
10.002555,6,2471.236696
10.002542,6,2471.285347
10.002907,7,2471.338056
10.002875,7,2471.397695
10.002884,7,2471.45401
10.002836,7,2471.511544
10.002524,6,2471.572106
10.002946,7,2471.633062
10.00252,6,2471.679003
10.002928,7,2471.74189
10.002973,7,2471.803413
10.002977,7,2471.864168
10.00254,6,2471.90962
10.002918,7,2471.976987
10.002661,6,2472.0274
10.002578,6,2472.081749
10.00292,7,2472.13612
10.002856,7,2472.19543
10.002918,7,2472.253602
10.002961,7,2472.313469
10.002888,7,2472.368301
10.002899,7,2472.426113
10.002947,7,2472.485527
10.002536,6,2472.546061
10.002565,6,2472.593827
10.002954,7,2472.658071
10.002923,7,2472.714955
10.002934,7,2472.772488
10.002901,7,2472.827165
10.002956,7,2472.888488
10.002892,7,2472.945805
10.002893,7,2473.02141
10.002965,7,2473.074542
10.002927,7,2473.134895
10.002559,6,2473.184231
10.002903,7,2473.242486
10.00256,6,2473.288655
10.002559,6,2473.346498
10.002938,7,2473.408483
10.002584,6,2473.460981
10.002528,6,2473.51016
10.002947,7,2473.574481
10.00253,6,2473.627657
10.002551,6,2473.678564
10.002539,6,2473.724447
10.002528,6,2473.774889
10.002919,7,2473.838529
10.002944,7,2473.898957
10.002885,7,2473.957902
10.002929,7,2474.031677
10.002899,7,2474.096536
10.00255,6,2474.154915
10.002977,7,2474.209771
10.002929,7,2474.2716
10.002933,7,2474.33119
10.002537,6,2474.380476
10.002958,7,2474.434153
10.002973,7,2474.495618
10.002543,6,2474.548428
10.00296,7,2474.614721
10.002908,7,2474.67046
10.002907,7,2474.732754
10.00257,6,2474.782323
10.002932,7,2474.839959
10.002914,7,2474.893743
10.002878,7,2474.950912
10.002952,7,2475.011429
10.002932,7,2475.078682
10.002915,7,2475.137044
0.002948,8,2475.203162
10.002956,7,2475.258866
10.002888,7,2475.316902
10.002532,6,2475.363734
10.002961,7,2475.424604
10.002555,6,2475.479268
10.002974,7,2475.538124
10.002955,7,2475.587843
10.002599,6,2475.641833
10.002895,7,2475.697915
10.002529,6,2475.741698
10.002915,7,2475.802973
10.002546,6,2475.858021
10.0029,7,2475.916601
10.002888,7,2475.969208
10.002542,6,2476.018216
10.002546,6,2476.079367
10.002914,7,2476.137822
10.002932,7,2476.188634
10.00253,6,2476.241726
10.00252,6,2476.292877
10.002869,7,2476.354692
10.002903,7,2476.410345
10.002863,7,2476.470349
10.002547,6,2476.521038
10.00253,6,2476.580024
10.002936,7,2476.628491
10.002527,6,2476.684441
10.002908,7,2476.748396
10.002959,7,2476.809114
10.002841,7,2476.865902
10.002531,6,2476.925541
10.002517,6,2476.979791
10.002936,7,2477.04513
10.002886,7,2477.107867
10.002904,7,2477.16358
10.002917,7,2477.222179
10.002944,7,2477.289808
10.002863,7,2477.343858
10.002986,7,2477.39884
10.002979,7,2477.460525
10.002968,7,2477.521604
10.002958,7,2477.582584
10.002549,6,2477.639035
10.002601,6,2477.694151
10.00252,6,2477.748678
10.002891,7,2477.801319
10.002891,7,2477.861505
10.002526,6,2477.910505
10.002897,7,2477.97364
10.002551,6,2478.019667
10.002889,7,2478.09957
10.002974,7,2478.165619
10.002514,6,2478.214828
10.002912,7,2478.267674
10.002858,7,2478.329985
10.002952,7,2478.39451
10.002536,6,2478.444026
10.002542,6,2478.491562
10.002948,7,2478.547532
10.002964,7,2478.611413
10.002545,6,2478.664959
10.002911,7,2478.722543
10.00297,7,2478.790771
10.002959,7,2478.856546
10.002604,6,2478.90748
10.002925,7,2478.959931
10.00256,6,2479.011758
10.002876,7,2479.072139
10.002955,7,2479.141388
10.002959,7,2479.193197
10.002952,7,2479.259208
10.002905,7,2479.315473
10.002943,7,2479.377742
10.002945,7,2479.434854
10.002948,7,2479.495366
10.00291,7,2479.558459
10.002848,7,2479.618222
10.00254,6,2479.66891
10.002545,6,2479.718387
10.002544,6,2479.770521
10.002955,7,2479.822139
10.002526,6,2479.875909
10.002865,7,2479.935227
10.002916,7,2479.993555
10.002517,6,2480.043139
10.00292,7,2480.101833
10.00286,7,2480.166611
10.00256,6,2480.223397
10.002548,6,2480.267484
10.002502,6,2480.321684
10.002897,7,2480.378379
10.002892,7,2480.437962
10.002541,6,2480.488889
10.002975,7,2480.548851
10.002934,7,2480.605659
10.002941,7,2480.666462
10.00294,7,2480.720178
10.002558,6,2480.767512
10.002603,6,2480.831448
10.002528,6,2480.885564
10.002922,7,2480.941823
10.00255,6,2480.995654
10.002939,7,2481.053648
10.002926,7,2481.114436
10.002921,7,2481.177951
10.002952,7,2481.241582
10.002917,7,2481.299764
10.002973,7,2481.364061
10.002865,7,2481.419622
10.002577,6,2481.475019
10.002539,6,2481.530961
10.002925,7,2481.596355
10.002531,6,2481.640547
10.002918,7,2481.697562
10.002962,7,2481.758217
10.002885,7,2481.815194
10.002866,7,2481.868134
10.00289,7,2481.928188
10.002936,7,2481.986799
10.002915,7,2482.043114
10.002562,6,2482.08903
10.002902,7,2482.155505
10.0029,7,2482.22164
10.002973,7,2482.282171
10.002939,7,2482.336066
10.002958,7,2482.40398
10.002516,6,2482.45229
10.002865,7,2482.511746
10.002953,7,2482.569405
10.002977,7,2482.629683
10.00293,7,2482.6911
10.002922,7,2482.752196
10.002976,7,2482.804632
10.00253,6,2482.853032
10.002926,7,2482.91859
10.002935,7,2482.976947
10.002942,7,2483.0303
10.002937,7,2483.088751
10.002521,6,2483.144031
10.002975,7,2483.209373
10.002946,7,2483.264377
10.002526,6,2483.316601
10.00292,7,2483.376446
10.002933,7,2483.433942
10.002551,6,2483.480408
10.002964,7,2483.535356
10.002535,6,2483.590392
10.002948,7,2483.654699
10.002959,7,2483.702162
10.00287,7,2483.762161
10.002524,6,2483.813035
10.002926,7,2483.870793
10.002926,7,2483.922585
10.002959,7,2483.979883
10.002924,7,2484.040804
10.002956,7,2484.099159
10.002975,7,2484.15018
10.002966,7,2484.214905
10.002888,7,2484.280085
10.002937,7,2484.338705
10.002937,7,2484.391232
10.002943,7,2484.452094
10.002512,6,2484.499906
10.002505,6,2484.557814
10.002956,7,2484.613856
10.002873,7,2484.672516
10.002926,7,2484.73112
10.002966,7,2484.796397
10.002933,7,2484.85095
10.002944,7,2484.905371
10.002575,6,2484.959541
10.002967,7,2485.017724
10.002585,6,2485.059914
10.002912,7,2485.120042
10.002603,6,2485.1656
10.002519,6,2485.244694
10.002941,7,2485.297803
10.002912,7,2485.35295
10.002965,7,2485.410687
10.002928,7,2485.469011
10.002865,7,2485.520689
10.002523,6,2485.572648
10.002537,6,2485.632559
10.002957,7,2485.687831
10.002943,7,2485.740433
10.002925,7,2485.798934
10.002564,6,2485.852006
10.002897,7,2485.909884
10.002876,7,2485.964856
10.002607,6,2486.015646
10.002565,6,2486.068596
10.00284,7,2486.129253
10.002938,7,2486.178484
10.002926,7,2486.237439
10.002949,7,2486.30411
10.002967,7,2486.365169
10.00297,7,2486.420649
10.002958,7,2486.477304
10.002937,7,2486.535335
10.002922,7,2486.666837
10.002907,7,2486.724741
10.002926,7,2486.780118
10.002995,7,2486.831977
10.002514,6,2486.88539
10.002548,6,2486.930745
10.002965,7,2487.001779
10.002932,7,2487.051995
10.002887,7,2487.113152
10.002514,6,2487.157758
10.002914,7,2487.206103
10.002552,6,2487.257785
10.002984,7,2487.328486
10.002908,7,2487.379547
10.002514,6,2487.426529
10.002936,7,2487.488994
10.002948,7,2487.552065
10.002948,7,2487.603809
10.002965,7,2487.65462
10.002932,7,2487.711379
10.00294,7,2487.769191
10.002945,7,2487.823684
10.002951,7,2487.875934
10.002932,7,2487.935312
10.002554,6,2487.985372
10.002515,6,2488.036553
10.002546,6,2488.079008
10.002898,7,2488.131518
10.002913,7,2488.193018
10.002965,7,2488.247906
10.002961,7,2488.302541
10.002941,7,2488.358921
10.002519,6,2488.414547
10.002958,7,2488.468008
10.002908,7,2488.522873
10.003004,7,2488.57651
10.002941,7,2488.634418
10.002556,6,2488.679952
10.002927,7,2488.733554
10.002566,6,2488.775385
10.002926,7,2488.83314
10.002523,6,2488.882753
10.002951,7,2488.935387
10.002923,7,2488.987369
10.002521,6,2489.040271
10.002938,7,2489.097469
10.002951,7,2489.154586
10.002943,7,2489.205918
10.002954,7,2489.262416
10.002988,7,2489.324378
10.002518,6,2489.372945
10.002933,7,2489.423151
10.002899,7,2489.487984
10.00288,7,2489.545692
10.002522,6,2489.589538
10.002955,7,2489.640933
10.002955,7,2489.699069
10.002881,7,2489.751104
10.002561,6,2489.801851
10.002535,6,2489.849029
10.002961,7,2489.903821
10.002544,6,2489.950213
10.002954,7,2490.004981
10.002885,7,2490.068016
10.002922,7,2490.132767
10.002916,7,2490.201334
10.002925,7,2490.257797
10.002944,7,2490.320601
10.002532,6,2490.38374
10.002541,6,2490.434577
10.002521,6,2490.48351
10.002548,6,2490.59951
10.002921,7,2490.659446
10.002568,6,2490.705672
10.002982,7,2490.75722
10.002925,7,2490.814095
0.002876,8,2490.877522
10.002873,7,2490.929824
10.002899,7,2490.98685
10.003,7,2491.043248
10.002922,7,2491.102746
10.002536,6,2491.150095
10.002979,7,2491.199904
10.002512,6,2491.244983
10.002898,7,2491.316803
10.002579,6,2491.36042
10.002925,7,2491.417879
10.002528,6,2491.465957
10.002551,6,2491.521394
10.002621,6,2491.56804
10.002945,7,2491.623105
10.002958,7,2491.684673
10.002933,7,2491.746103
10.002528,6,2491.790221
10.002858,7,2491.843778
10.002924,7,2491.902677
10.002933,7,2491.9605
10.00294,7,2492.014449
10.002946,7,2492.071249
10.002982,7,2492.129083
10.002941,7,2492.183762
10.002923,7,2492.240684
10.002942,7,2492.292239
10.002518,6,2492.334269
10.002928,7,2492.406886
10.002932,7,2492.458804
10.002556,6,2492.503665
10.0029,7,2492.569482
10.002972,7,2492.628244
10.00296,7,2492.681154
10.002968,7,2492.73019
10.002909,7,2492.789937
10.002505,6,2492.846706
10.00295,7,2492.900116
10.00289,7,2492.954111
10.002965,7,2493.010926
10.002523,6,2493.059556
10.002522,6,2493.108329
10.002883,7,2493.163862
10.002546,6,2493.209742
10.002518,6,2493.263311
10.002536,6,2493.304637
10.002544,6,2493.348876
10.002947,7,2493.399987
10.002602,6,2493.457442
10.002877,7,2493.514632
10.002518,6,2493.560079
10.002972,7,2493.61894
10.00254,6,2493.672395
10.002927,7,2493.733221
10.002967,7,2493.785919
10.002534,6,2493.829767
10.002936,7,2493.889543
10.002928,7,2493.947973
10.00253,6,2493.990944
10.002861,7,2494.047245
10.00257,6,2494.101596
10.002537,6,2494.144745
10.002567,6,2494.197474
10.002545,6,2494.241396
10.00292,7,2494.300797
10.002919,7,2494.365456
10.002533,6,2494.414383
10.002524,6,2494.469193
10.002515,6,2494.518916
10.002575,6,2494.567812
10.002868,7,2494.630155
10.002512,6,2494.677435
10.002539,6,2494.730434
10.002865,7,2494.78456
10.002556,6,2494.849427
10.002935,7,2494.898881
10.002525,6,2494.952349
10.002929,7,2495.005194
10.002945,7,2495.054015
10.002943,7,2495.10916
10.002956,7,2495.166879
10.002518,6,2495.214877
10.002531,6,2495.272333
10.002945,7,2495.325226
10.002898,7,2495.381407
10.002938,7,2495.434127
10.00252,6,2495.492989
10.002544,6,2495.539276
10.00291,7,2495.606398
10.002931,7,2495.663788
10.002929,7,2495.71722
10.002916,7,2495.769248
10.002944,7,2495.833333
10.002948,7,2495.886855
10.002936,7,2495.949513
10.002958,7,2496.005313
10.002541,6,2496.060586
10.002514,6,2496.105076
10.002925,7,2496.1653
10.002955,7,2496.223972
10.002579,6,2496.276063
10.002966,7,2496.335989
10.002903,7,2496.3944
10.002864,7,2496.442699
10.002933,7,2496.512028
10.002576,6,2496.560307
10.002897,7,2496.62053
10.002952,7,2496.670608
10.002908,7,2496.73539
10.002955,7,2496.789769
10.002528,6,2496.839855
10.002925,7,2496.891702
10.002941,7,2496.952003
10.00292,7,2497.000631
10.002969,7,2497.06193
10.002961,7,2497.11796
10.002965,7,2497.176005
10.002886,7,2497.225481
10.002525,6,2497.275767
10.002963,7,2497.327547
10.002517,6,2497.380533
10.002512,6,2497.433971
10.002932,7,2497.502092
10.002932,7,2497.557071
10.002555,6,2497.613378
10.002543,6,2497.657485
10.002957,7,2497.713654
10.002546,6,2497.75691
10.002901,7,2497.819115
10.002935,7,2497.871335
10.002926,7,2497.928593
10.002878,7,2497.979546
10.002923,7,2498.038287
10.002554,6,2498.082607
10.002574,6,2498.125528
10.002539,6,2498.177299
10.002951,7,2498.235013
10.002957,7,2498.292414
10.00253,6,2498.343842
10.002942,7,2498.397781
10.002964,7,2498.457972
10.002947,7,2498.528232
10.002556,6,2498.575838
10.002904,7,2498.634621
10.002514,6,2498.691232
10.002896,7,2498.747068
10.00257,6,2498.794434
10.002571,6,2498.839602
10.002525,6,2498.904687
10.002956,7,2498.963976
10.002545,6,2499.006231
10.002574,6,2499.056315
10.002533,6,2499.107157
10.002933,7,2499.160832
10.00296,7,2499.217985
10.002948,7,2499.277455
10.002932,7,2499.34016
10.002947,7,2499.398551
10.002543,6,2499.446849
10.002577,6,2499.496637
10.002521,6,2499.55564
10.002947,7,2499.61668
10.002896,7,2499.674551
10.00295,7,2499.731827
10.00293,7,2499.787946
10.002877,7,2499.846879
10.002554,6,2499.898549
10.002982,7,2499.955717
10.002964,7,2500.01434
10.002558,6,2500.066982
10.002544,6,2500.11501
10.002939,7,2500.181427
10.002872,7,2500.239583
10.002946,7,2500.296297
10.002933,7,2500.355911
10.002555,6,2500.406348
10.002538,6,2500.456229
10.00286,7,2500.51481
10.002921,7,2500.584319
10.002929,7,2500.647179
10.002543,6,2500.700047
10.002911,7,2500.757908
10.002966,7,2500.812478
10.002516,6,2500.865415
10.002551,6,2500.915519
10.002968,7,2500.974647
10.002981,7,2501.034126
10.002938,7,2501.100403
10.002544,6,2501.152152
10.002954,7,2501.209164
10.002914,7,2501.266958
10.002896,7,2501.326485
10.002565,6,2501.379868
10.002577,6,2501.429129
10.002909,7,2501.49234
10.002906,7,2501.554176
10.002525,6,2501.616296
10.002881,7,2501.676488
10.002875,7,2501.737442
10.002586,6,2501.786491
10.002913,7,2501.857565
10.002949,7,2501.929786
10.002892,7,2501.993512
10.002929,7,2502.047667
10.002899,7,2502.107444
10.002613,6,2502.158879
10.002592,6,2502.20107
10.002957,7,2502.258399
10.002978,7,2502.321086
10.00296,7,2502.377671
10.002522,6,2502.426992
0.002527,7,2502.479062
10.002544,6,2502.529309
10.00292,7,2502.591751
10.002964,7,2502.657205
10.002555,6,2502.699456
10.002941,7,2502.775793
10.002951,7,2502.838252
10.002976,7,2502.89225
10.00295,7,2502.946864
10.002951,7,2503.006341
10.002532,6,2503.056043
10.002543,6,2503.107122
10.002951,7,2503.162571
10.002849,7,2503.224778
10.002915,7,2503.295524
10.002932,7,2503.353626
10.002534,6,2503.395674
10.002935,7,2503.456002
10.00252,6,2503.502122
10.002944,7,2503.559603
10.002943,7,2503.633967
10.00288,7,2503.695295
10.002585,6,2503.743814
10.002991,7,2503.796601
10.002956,7,2503.857688
10.002943,7,2503.921766
10.002934,7,2503.987973
10.002528,6,2504.036165
10.002573,6,2504.087336
10.002511,6,2504.143662
10.002947,7,2504.203168
10.002912,7,2504.252098
10.002541,6,2504.303125
10.002581,6,2504.353054
10.002948,7,2504.413721
10.002935,7,2504.467411
10.002946,7,2504.525708
10.002905,7,2504.587694
10.002844,7,2504.657543
10.002895,7,2504.711499
10.002521,6,2504.759609
10.002879,7,2504.824241
10.002921,7,2504.879066
10.002562,6,2504.921514
10.002932,7,2504.981133
10.002978,7,2505.044901
10.002896,7,2505.108002
10.002533,6,2505.153728
10.002551,6,2505.213611
10.002917,7,2505.2686
10.002888,7,2505.327533
10.002927,7,2505.384426
10.002581,6,2505.433344
10.002968,7,2505.491348
10.002956,7,2505.551473
10.002944,7,2505.610067
10.002916,7,2505.678739
10.002978,7,2505.736002
10.002948,7,2505.797928
10.002976,7,2505.852085
10.002864,7,2505.908457
10.002936,7,2505.972761
10.002853,7,2506.032269
10.002542,6,2506.07978
10.002958,7,2506.136658
10.002943,7,2506.197564
10.002527,6,2506.248338
10.002885,7,2506.304019
10.002859,7,2506.362769
10.002915,7,2506.423788
10.002986,7,2506.48094
10.002535,6,2506.528137
10.002914,7,2506.596646
10.002879,7,2506.659499
10.002534,6,2506.723775
10.002562,6,2506.76616
10.002924,7,2506.823448
10.00291,7,2506.884088
10.002531,6,2506.935698
10.002959,7,2506.987611
10.00294,7,2507.043766
10.002948,7,2507.103432
10.002846,7,2507.158322
10.002592,6,2507.206986
10.002527,6,2507.249708
10.002951,7,2507.32147
10.002561,6,2507.372957
10.002917,7,2507.422273
10.002898,7,2507.479461
10.002509,6,2507.534574
10.002887,7,2507.594412
0.002934,8,2507.64991
10.00259,6,2507.710313
10.002929,7,2507.775249
10.00292,7,2507.829667
10.002953,7,2507.882358
10.002555,6,2507.933156
10.002914,7,2507.988535
10.002952,7,2508.051833
10.002918,7,2508.105212
10.002963,7,2508.16403
10.002888,7,2508.222732
10.002896,7,2508.279397
10.002541,6,2508.324853
10.002535,6,2508.371871
10.002946,7,2508.43539
10.002881,7,2508.500592
10.00293,7,2508.552814
10.00294,7,2508.611089
10.002532,6,2508.662349
10.002936,7,2508.723144
10.00254,6,2508.778708
10.002975,7,2508.839357
10.002534,6,2508.889481
10.002919,7,2508.949052
10.00296,7,2509.000136
10.002531,6,2509.041142
10.002906,7,2509.108198
10.002892,7,2509.165834
10.002919,7,2509.214377
10.002956,7,2509.270939
10.002545,6,2509.331101
10.002601,6,2509.384234
10.002519,6,2509.431102
10.002529,6,2509.480821
10.002851,7,2509.545164
10.002554,6,2509.589354
10.002965,7,2509.652772
10.002975,7,2509.716621
10.002947,7,2509.788723
10.002935,7,2509.838608
10.002556,6,2509.893646
10.002535,6,2509.944928
10.002906,7,2510.004566
10.002972,7,2510.055515
10.002549,6,2510.098323
10.002962,7,2510.160866
10.002556,6,2510.219064
10.002937,7,2510.273943
10.002914,7,2510.332307
10.00295,7,2510.391071
10.002948,7,2510.449233
10.002927,7,2510.499024
10.002909,7,2510.559251
10.002956,7,2510.623236
10.002967,7,2510.68908
10.002963,7,2510.738326
10.002947,7,2510.803725
10.002899,7,2510.873836
10.002949,7,2510.935417
10.002898,7,2510.984238
10.002921,7,2511.04553
10.002533,6,2511.101809
10.002863,7,2511.160549
10.002952,7,2511.213684
10.002951,7,2511.271186
10.002935,7,2511.328028
10.002956,7,2511.38591
10.00251,6,2511.432482
10.002526,6,2511.475759
10.002536,6,2511.528728
10.002885,7,2511.599802
10.002973,7,2511.65169
10.002542,6,2511.708164
10.002903,7,2511.77175
10.002902,7,2511.836723
10.00292,7,2511.888855
10.00299,7,2511.943895
10.002963,7,2512.008046
10.002516,6,2512.064877
10.002531,6,2512.12106
10.002962,7,2512.174708
10.002933,7,2512.240939
10.002935,7,2512.299686
10.002961,7,2512.35198
10.002529,6,2512.397209
10.002874,7,2512.455501
10.002957,7,2512.51363
10.002906,7,2512.568166
10.002505,6,2512.614779
10.002889,7,2512.676125
10.00295,7,2512.740374
10.002938,7,2512.794874
10.002959,7,2512.858032
10.002539,6,2512.909723
10.002922,7,2512.966778
10.002904,7,2513.022303
10.002945,7,2513.075167
10.002522,6,2513.12734
10.002952,7,2513.194396
10.002961,7,2513.249582
10.002538,6,2513.298546
10.002918,7,2513.364323
10.002936,7,2513.440113
10.002558,6,2513.49105
10.002524,6,2513.544743
10.002984,7,2513.607776
10.002949,7,2513.672781
10.002534,6,2513.728715
10.002936,7,2513.779478
10.002888,7,2513.845073
10.002913,7,2513.917636
10.002538,6,2513.967311
10.002911,7,2514.021723
10.002518,6,2514.07695
10.002875,7,2514.141629
10.002932,7,2514.200746
10.002987,7,2514.260948
10.002923,7,2514.31887
10.002565,6,2514.368685
10.002558,6,2514.413685
10.002859,7,2514.461793
10.002964,7,2514.514489
10.002955,7,2514.580315
10.002537,6,2514.623248
10.00293,7,2514.675135
10.002943,7,2514.726887
10.002946,7,2514.787979
10.002933,7,2514.840569
10.002943,7,2514.906718
10.002559,6,2514.955202
10.002962,7,2515.013044
10.002845,7,2515.064575
10.002942,7,2515.115422
10.002535,6,2515.162383
10.002922,7,2515.221066
10.002954,7,2515.276411
10.002545,6,2515.318863
10.002945,7,2515.371089
10.002912,7,2515.42762
10.002961,7,2515.486646
10.002969,7,2515.534211
