#{"t_start": 1667235499.4108922, "env_id": null}
r,l,t
-12.0,9,1504.925771
-2.0,8,1505.001208
8.0,7,1505.053978
-12.0,9,1505.13074
8.0,7,1505.195346
8.0,7,1505.252405
-2.0,8,1505.317048
8.0,7,1505.379568
-2.0,8,1505.447079
-12.0,9,1505.513312
8.0,7,1505.566784
-2.0,8,1505.633075
-2.0,8,1505.694627
-12.0,9,1505.757568
-2.0,8,1505.814533
8.0,7,1505.873935
-42.0,12,1505.970044
8.0,7,1506.031453
-2.0,8,1506.09585
-2.0,8,1506.152883
-22.0,10,1506.233618
-2.0,8,1506.289533
-12.0,9,1506.35989
-2.0,8,1506.423015
-12.0,9,1506.507169
-22.0,10,1506.594901
-2.0,8,1506.653277
8.0,7,1506.704063
-2.0,8,1506.773846
-12.0,9,1506.842157
-32.0,11,1506.919655
-2.0,8,1506.981068
-12.25,10,1507.06744
-2.0,8,1507.123284
8.0,7,1507.172692
8.0,7,1507.228386
8.0,7,1507.286159
8.0,7,1507.335146
8.0,7,1507.38802
8.0,7,1507.443074
8.0,7,1507.50058
8.0,7,1507.547732
-2.0,8,1507.604785
8.0,7,1507.665909
-2.0,8,1507.730297
-12.0,9,1507.795082
8.0,7,1507.849478
8.0,7,1507.909808
8.0,7,1507.969831
-12.0,9,1508.041233
-2.0,8,1508.099364
-22.0,10,1508.172345
-2.0,8,1508.239519
8.0,7,1508.292788
-2.0,8,1508.350676
-2.0,8,1508.413409
8.0,7,1508.469846
-2.0,8,1508.52628
8.0,7,1508.577131
-32.0,11,1508.655219
-12.0,9,1508.736206
8.0,7,1508.78387
-2.0,8,1508.840662
-12.0,9,1508.917795
-2.0,8,1508.982981
-22.0,10,1509.059841
8.0,7,1509.112037
-12.0,9,1509.178213
-12.0,9,1509.250542
-2.0,8,1509.309538
-2.0,8,1509.365827
-2.0,8,1509.42916
8.0,7,1509.485919
8.0,7,1509.537707
8.0,7,1509.587844
8.0,7,1509.641865
-12.0,9,1509.712386
-2.0,8,1509.774504
8.0,7,1509.822218
-2.0,8,1509.884129
-2.0,8,1509.951803
-12.0,9,1510.016911
-2.0,8,1510.080696
-2.0,8,1510.146833
-2.0,8,1510.211451
8.0,7,1510.258504
8.0,7,1510.309415
-2.0,8,1510.372079
-2.0,8,1510.434752
8.0,7,1510.485874
-12.0,9,1510.54739
-12.0,9,1510.616127
8.0,7,1510.674159
-2.0,8,1510.734315
8.0,7,1510.783166
8.0,7,1510.838806
-22.0,10,1510.913166
-2.0,8,1510.968531
8.0,7,1511.024099
-2.0,8,1511.097711
-12.0,9,1511.170854
-2.0,8,1511.226274
8.0,7,1511.278347
-2.0,8,1511.341166
-22.0,10,1511.421581
8.0,7,1511.47181
-2.0,8,1511.526332
-2.0,8,1511.58801
8.0,7,1511.655087
-2.0,8,1511.711352
-12.0,9,1511.772326
-2.0,8,1511.837997
-12.0,9,1511.909179
-22.0,10,1511.978294
-12.0,9,1512.038891
8.0,7,1512.101362
-2.0,8,1512.170989
-12.0,9,1512.239011
-12.0,9,1512.300733
8.0,7,1512.364953
-12.0,9,1512.436718
-2.0,8,1512.492414
8.0,7,1512.54858
-2.0,8,1512.606265
-2.0,8,1512.668136
8.0,7,1512.717797
8.0,7,1512.774716
-12.0,9,1512.841888
8.0,7,1512.902823
-2.0,8,1512.959517
-2.0,8,1513.021017
-12.0,9,1513.082498
-12.0,9,1513.163604
-12.0,9,1513.227026
8.0,7,1513.282359
-2.0,8,1513.339891
7.333333,8,1513.406125
8.0,7,1513.463525
-2.0,8,1513.518768
-2.0,8,1513.575653
-1.75,9,1513.646154
8.0,7,1513.704381
8.0,7,1513.76021
8.0,7,1513.808241
8.0,7,1513.867407
8.0,7,1513.930496
-2.0,8,1513.98942
-12.0,9,1514.051766
-12.0,9,1514.125233
-2.0,8,1514.196806
-22.0,10,1514.267318
-22.0,10,1514.341817
6.75,8,1514.404584
-2.0,8,1514.46473
-12.0,9,1514.53081
8.0,7,1514.584436
8.0,7,1514.646632
8.0,7,1514.703375
-2.0,8,1514.758418
8.0,7,1514.815579
-12.0,9,1514.885078
-2.0,8,1514.942653
8.0,7,1514.993663
-22.0,10,1515.068376
-22.0,10,1515.151728
-2.0,8,1515.217066
-2.0,8,1515.273036
-22.0,10,1515.345508
-12.0,9,1515.420195
8.0,7,1515.47157
-2.0,8,1515.528068
-2.0,8,1515.589528
8.0,7,1515.648315
8.0,7,1515.70093
8.0,7,1515.747492
-2.0,8,1515.813813
8.0,7,1515.870395
8.0,7,1515.925529
-22.0,10,1515.99322
-12.0,9,1516.067053
-2.0,8,1516.134598
-22.0,10,1516.214432
-22.0,10,1516.296163
-2.0,8,1516.360816
8.0,7,1516.417005
-15.416667,10,1516.487032
-2.0,8,1516.546162
8.0,7,1516.607868
-2.0,8,1516.671746
8.0,7,1516.720645
5.333333,8,1516.781186
8.0,7,1516.840681
-2.0,8,1516.90871
8.0,7,1516.963871
8.0,7,1517.022708
8.0,7,1517.077071
8.0,7,1517.139376
8.0,7,1517.195108
8.0,7,1517.255426
-22.0,10,1517.330413
8.0,7,1517.393414
8.0,7,1517.44553
-2.0,8,1517.507207
-2.0,8,1517.569583
8.0,7,1517.625573
-2.0,8,1517.680765
-22.0,10,1517.761827
8.0,7,1517.819655
8.0,7,1517.875876
8.0,7,1517.927578
-2.0,8,1517.990494
-2.0,8,1518.054136
-12.0,9,1518.127181
-2.0,8,1518.185298
-2.0,8,1518.259948
8.0,7,1518.311706
8.0,7,1518.37099
-2.0,8,1518.428229
8.0,7,1518.48526
8.0,7,1518.533734
8.0,7,1518.592453
-2.0,8,1518.652362
-2.0,8,1518.719525
8.0,7,1518.77017
-32.0,11,1518.86283
8.0,7,1518.912189
-2.0,8,1518.975573
3.333333,8,1519.036347
-2.0,8,1519.104413
-2.0,8,1519.160187
-2.0,8,1519.222695
-22.0,10,1519.302236
-12.0,9,1519.371695
8.0,7,1519.422719
8.0,7,1519.483594
-2.0,8,1519.541523
8.0,7,1519.59834
-12.0,9,1519.663972
8.0,7,1519.718844
-2.0,8,1519.77505
8.0,7,1519.84036
8.0,7,1519.897769
-2.0,8,1519.961495
8.0,7,1520.01233
8.0,7,1520.067302
-2.0,8,1520.135443
-2.0,8,1520.200129
8.0,7,1520.262683
-2.0,8,1520.333812
-12.0,9,1520.396668
-22.0,10,1520.476331
8.0,7,1520.527586
8.0,7,1520.588604
8.0,7,1520.639516
8.0,7,1520.696122
8.0,7,1520.746121
-12.0,9,1520.821945
8.0,7,1520.872574
-12.0,9,1520.939658
-2.0,8,1520.998656
-22.0,10,1521.078263
8.0,7,1521.132703
-2.0,8,1521.193634
8.0,7,1521.244582
-12.0,9,1521.32272
8.0,7,1521.375548
8.0,7,1521.43533
8.0,7,1521.482458
8.0,7,1521.54203
8.0,7,1521.593465
-2.0,8,1521.65771
-12.0,9,1521.722465
-32.0,11,1521.817267
8.0,7,1521.875238
8.0,7,1521.924266
-2.0,8,1521.984624
-12.0,9,1522.059581
-2.0,8,1522.124671
8.0,7,1522.183657
-2.0,8,1522.243773
-2.0,8,1522.312238
8.0,7,1522.375623
-12.0,9,1522.438809
8.0,7,1522.488893
8.0,7,1522.5465
-22.0,10,1522.617776
-2.0,8,1522.6796
-2.0,8,1522.736704
-2.0,8,1522.79824
-2.0,8,1522.859177
-12.0,9,1522.923022
8.0,7,1522.970099
8.0,7,1523.027992
-12.0,9,1523.096503
-2.0,8,1523.152424
-22.0,10,1523.223666
-12.0,9,1523.292565
-2.0,8,1523.363594
-2.0,8,1523.420506
-32.0,11,1523.496252
-2.0,8,1523.565032
-2.0,8,1523.624754
-2.0,8,1523.68306
-2.0,8,1523.747918
-2.0,8,1523.810919
-2.0,8,1523.875883
-2.0,8,1523.933545
-2.0,8,1523.995653
8.0,7,1524.056016
8.0,7,1524.113472
8.0,7,1524.164209
-12.0,9,1524.231473
-2.0,8,1524.296069
8.0,7,1524.361149
-32.0,11,1524.437727
-2.0,8,1524.502145
-22.0,10,1524.578546
-12.0,9,1524.641323
-2.0,8,1524.706004
8.0,7,1524.758108
8.0,7,1524.817287
-2.0,8,1524.878228
8.0,7,1524.934903
-12.0,9,1524.998214
-12.0,9,1525.0694
-12.0,9,1525.135231
8.0,7,1525.193041
-2.166667,8,1525.248893
8.0,7,1525.309418
8.0,7,1525.366022
-12.0,9,1525.440369
8.0,7,1525.491046
8.0,7,1525.547306
8.0,7,1525.596689
-2.0,8,1525.659548
-2.0,8,1525.718295
-2.0,8,1525.779767
-32.0,11,1525.853896
-12.0,9,1525.922537
-12.0,9,1525.993938
-2.0,8,1526.060272
8.0,7,1526.110199
-12.0,9,1526.18355
8.0,7,1526.238216
8.0,7,1526.296416
-2.0,8,1526.355768
-2.0,8,1526.423014
-2.0,8,1526.483451
8.0,7,1526.539854
-2.0,8,1526.596581
-2.0,8,1526.663314
8.0,7,1526.724323
8.0,7,1526.778499
-2.0,8,1526.834535
-2.0,8,1526.896747
-42.0,12,1526.99543
-2.0,8,1527.063796
8.0,7,1527.127871
-12.0,9,1527.189124
8.0,7,1527.243554
8.0,7,1527.299767
8.0,7,1527.361165
-12.0,9,1527.432516
-2.0,8,1527.49481
-2.0,8,1527.560308
-22.0,10,1527.635047
8.0,7,1527.684621
8.0,7,1527.742729
-12.0,9,1527.810845
-2.0,8,1527.87579
-2.0,8,1527.942906
-2.0,8,1528.005527
-12.0,9,1528.074378
-2.0,8,1528.13652
8.0,7,1528.186787
-2.0,8,1528.252051
-12.0,9,1528.321547
-12.0,9,1528.397539
8.0,7,1528.453467
8.0,7,1528.509588
8.0,7,1528.56894
-12.0,9,1528.63762
8.0,7,1528.689502
8.0,7,1528.749908
8.0,7,1528.803803
-22.0,10,1528.881364
8.0,7,1528.935653
-12.0,9,1529.011988
-2.0,8,1529.07926
-2.0,8,1529.14423
-12.0,9,1529.209186
-12.0,9,1529.276902
8.0,7,1529.338086
-2.0,8,1529.403826
8.0,7,1529.461784
-12.0,9,1529.528526
8.0,7,1529.587908
-2.0,8,1529.649706
-22.0,10,1529.721225
-12.0,9,1529.792579
-32.0,11,1529.877595
8.0,7,1529.935978
-22.0,10,1530.014209
8.0,7,1530.061911
8.0,7,1530.123063
8.0,7,1530.174003
-2.0,8,1530.237249
8.0,7,1530.289452
8.0,7,1530.34379
-2.0,8,1530.403638
-2.0,8,1530.476466
-2.0,8,1530.532088
8.0,7,1530.591634
8.0,7,1530.644943
8.0,7,1530.702274
8.0,7,1530.749264
8.0,7,1530.806643
-12.0,9,1530.870412
-2.0,8,1530.935262
8.0,7,1530.985895
-2.0,8,1531.051697
8.0,7,1531.106948
-22.0,10,1531.184121
-12.0,9,1531.25298
-2.0,8,1531.32434
8.0,7,1531.371898
8.0,7,1531.42634
-12.0,9,1531.501878
-2.0,8,1531.564116
-12.0,9,1531.628892
8.0,7,1531.685275
-2.0,8,1531.750266
8.0,7,1531.813209
-2.0,8,1531.869678
8.0,7,1531.925081
8.0,7,1531.98116
8.0,7,1532.040551
-2.0,8,1532.09848
8.0,7,1532.157497
-2.0,8,1532.21891
-2.0,8,1532.28253
8.0,7,1532.33594
8.0,7,1532.394825
-12.0,9,1532.462852
-2.0,8,1532.537087
-2.0,8,1532.593575
-2.0,8,1532.655358
8.0,7,1532.72302
-2.0,8,1532.787115
8.0,7,1532.833957
-12.0,9,1532.907747
-2.0,8,1532.973614
8.0,7,1533.029022
-12.0,9,1533.100188
-12.0,9,1533.166476
-32.0,11,1533.255697
-2.0,8,1533.32045
-2.0,8,1533.380015
8.0,7,1533.427763
-22.0,10,1533.508168
-12.0,9,1533.586796
8.0,7,1533.641793
-2.666667,9,1533.702289
8.0,7,1533.759627
8.0,7,1533.819515
8.0,7,1533.867564
-2.0,8,1533.923864
-12.0,9,1533.99565
-22.0,10,1534.071571
8.0,7,1534.124656
8.0,7,1534.173646
8.0,7,1534.227308
-42.0,12,1534.315615
-12.0,9,1534.381303
-2.0,8,1534.44413
8.0,7,1534.490472
8.0,7,1534.55791
-2.0,8,1534.616168
-12.0,9,1534.681672
-2.0,8,1534.736379
-2.0,8,1534.799599
-2.0,8,1534.857644
-2.0,8,1534.920339
-2.0,8,1534.975738
8.0,7,1535.035239
8.0,7,1535.086612
8.0,7,1535.145997
-2.0,8,1535.202949
8.0,7,1535.25945
8.0,7,1535.311858
-22.0,10,1535.404934
-12.0,9,1535.482635
-22.0,10,1535.578449
8.0,7,1535.640366
-2.0,8,1535.705771
8.0,7,1535.77323
-12.0,9,1535.847151
8.0,7,1535.90356
-12.0,9,1535.977089
-22.0,10,1536.062946
-32.0,11,1536.149208
8.0,7,1536.210322
8.0,7,1536.262365
8.0,7,1536.320191
8.0,7,1536.380348
-2.0,8,1536.450763
3.833333,8,1536.51219
-12.0,9,1536.595164
8.0,7,1536.65315
8.0,7,1536.708293
8.0,7,1536.762131
8.0,7,1536.818845
-2.0,8,1536.886764
5.916667,8,1536.94161
8.0,7,1536.987626
8.0,7,1537.042294
8.0,7,1537.106129
8.0,7,1537.158147
8.0,7,1537.205419
8.0,7,1537.266243
-2.0,8,1537.332397
-22.0,10,1537.404253
-12.0,9,1537.465203
-12.0,9,1537.531055
-2.0,8,1537.598221
-2.0,8,1537.659096
-12.0,9,1537.721707
-12.0,9,1537.790936
-12.0,9,1537.865845
-2.0,8,1537.925224
-2.0,8,1537.982172
-2.0,8,1538.045426
8.0,7,1538.105182
-12.0,9,1538.165342
-12.0,9,1538.225779
8.0,7,1538.284434
8.0,7,1538.3464
8.0,7,1538.393392
-2.0,8,1538.447915
8.0,7,1538.502736
-2.0,8,1538.565382
-2.0,8,1538.627758
8.0,7,1538.681372
8.0,7,1538.736771
-2.0,8,1538.800575
8.0,7,1538.848603
8.0,7,1538.89971
-2.0,8,1538.966499
8.0,7,1539.025517
-22.0,10,1539.100263
-2.0,8,1539.157167
8.0,7,1539.216915
-14.25,10,1539.294594
-2.0,8,1539.353089
-22.0,10,1539.421216
-2.0,8,1539.487284
8.0,7,1539.546098
-2.0,8,1539.603829
-2.0,8,1539.674541
8.0,7,1539.740938
8.0,7,1539.80251
8.0,7,1539.861362
8.0,7,1539.919725
-12.0,9,1539.991386
-12.0,9,1540.067321
-2.0,8,1540.127596
8.0,7,1540.181015
-2.0,8,1540.243581
-22.0,10,1540.32423
8.0,7,1540.374266
8.0,7,1540.425433
-2.0,8,1540.485068
-2.0,8,1540.545181
-2.916667,8,1540.601707
8.0,7,1540.663041
8.0,7,1540.720166
8.0,7,1540.776107
-2.0,8,1540.831781
8.0,7,1540.882159
-2.0,8,1540.944706
-2.0,8,1541.00843
-2.0,8,1541.071662
8.0,7,1541.123739
-2.0,8,1541.185111
-12.0,9,1541.25618
8.0,7,1541.308517
8.0,7,1541.360567
-2.0,8,1541.426557
-2.0,8,1541.490169
8.0,7,1541.538001
-32.0,11,1541.613865
-2.0,8,1541.68323
-12.0,9,1541.752478
8.0,7,1541.80411
-2.0,8,1541.863471
-12.0,9,1541.937369
8.0,7,1541.996663
8.0,7,1542.04714
-2.0,8,1542.103662
8.0,7,1542.160762
8.0,7,1542.215791
-2.0,8,1542.274395
8.0,7,1542.331905
-22.0,10,1542.409096
8.0,7,1542.46264
-2.0,8,1542.520468
-12.0,9,1542.586644
-2.0,8,1542.64843
8.0,7,1542.709594
-2.0,8,1542.768434
8.0,7,1542.817263
8.0,7,1542.875649
-2.0,8,1542.94372
-12.0,9,1543.00409
8.0,7,1543.054393
-3.416667,7,1543.113564
-2.0,8,1543.179587
-22.0,10,1543.24684
-12.0,9,1543.309932
-2.0,8,1543.375656
-2.0,8,1543.439164
-2.0,8,1543.496275
-12.0,9,1543.572017
8.0,7,1543.627645
-32.0,11,1543.723344
8.0,7,1543.772483
-12.0,9,1543.832834
-2.0,8,1543.897001
-2.0,8,1543.962474
-2.0,8,1544.024179
-2.0,8,1544.079129
8.0,7,1544.136244
-12.0,9,1544.207888
8.0,7,1544.259348
8.0,7,1544.310441
8.0,7,1544.370237
8.0,7,1544.428926
8.0,7,1544.477742
8.0,7,1544.526792
8.0,7,1544.576683
8.0,7,1544.64271
8.0,7,1544.697902
-2.0,8,1544.765312
-2.0,8,1544.829918
8.0,7,1544.891893
8.0,7,1544.941562
-2.0,8,1544.998325
-2.0,8,1545.060246
8.0,7,1545.120174
8.0,7,1545.175644
-12.0,9,1545.238079
-2.0,8,1545.303599
-2.0,8,1545.368767
8.0,7,1545.420216
8.0,7,1545.473049
8.0,7,1545.529958
-2.0,8,1545.594149
8.0,7,1545.645315
8.0,7,1545.696233
8.0,7,1545.761434
8.0,7,1545.825845
-12.0,9,1545.894845
-12.0,9,1545.957911
8.0,7,1546.015111
-12.0,9,1546.087697
8.0,7,1546.14172
-12.0,9,1546.203234
8.0,7,1546.259374
8.0,7,1546.31463
8.0,7,1546.366523
-22.0,10,1546.438876
8.0,7,1546.492071
8.0,7,1546.54872
8.0,7,1546.601608
8.0,7,1546.652203
8.0,7,1546.6991
8.0,7,1546.760494
-2.0,8,1546.823258
8.0,7,1546.872844
8.0,7,1546.932358
8.0,7,1546.994362
8.0,7,1547.053997
8.0,7,1547.105449
-2.0,8,1547.167201
8.0,7,1547.225673
-2.0,8,1547.280107
8.0,7,1547.326751
-2.0,8,1547.390645
-2.0,8,1547.453648
-2.0,8,1547.510362
8.0,7,1547.560062
-2.0,8,1547.623402
8.0,7,1547.68453
-12.0,9,1547.745627
8.0,7,1547.805622
-12.0,9,1547.870862
-2.0,8,1547.935324
-22.0,10,1548.00614
8.0,7,1548.052518
8.0,7,1548.109294
8.0,7,1548.169569
8.0,7,1548.225025
8.0,7,1548.272546
-2.0,8,1548.333585
-2.0,8,1548.397824
8.0,7,1548.447153
8.0,7,1548.49843
-12.0,9,1548.567824
-32.0,11,1548.649493
-12.0,9,1548.710739
8.0,7,1548.759213
8.0,7,1548.826452
8.0,7,1548.88224
8.0,7,1548.932767
-32.0,11,1549.006197
-2.0,8,1549.067934
-2.0,8,1549.135124
-2.0,8,1549.192722
-2.0,8,1549.248738
8.0,7,1549.304948
-32.0,11,1549.384146
-12.0,9,1549.450334
8.0,7,1549.49759
-2.0,8,1549.560573
-2.0,8,1549.62141
-2.0,8,1549.678763
-32.0,11,1549.757446
8.0,7,1549.818988
-2.0,8,1549.890465
8.0,7,1549.941051
-2.0,8,1549.996524
-2.0,8,1550.057838
-2.0,8,1550.123319
8.0,7,1550.170055
-5.083333,9,1550.23279
8.0,7,1550.286848
-2.0,8,1550.348256
8.0,7,1550.400169
-2.0,8,1550.45461
8.0,7,1550.509143
8.0,7,1550.566908
-12.0,9,1550.63648
8.0,7,1550.688209
8.0,7,1550.742395
-2.0,8,1550.809279
8.0,7,1550.867303
8.0,7,1550.9177
8.0,7,1550.974493
8.0,7,1551.030348
-12.0,9,1551.096955
8.0,7,1551.143662
-12.0,9,1551.28793
-12.0,9,1551.358196
8.0,7,1551.407767
-2.0,8,1551.467325
-2.0,8,1551.528406
-2.0,8,1551.593011
-2.0,8,1551.648757
8.0,7,1551.700266
8.0,7,1551.753281
8.0,7,1551.810902
-2.0,8,1551.867388
-2.0,8,1551.940469
8.0,7,1552.000179
-2.0,8,1552.064843
-2.0,9,1552.128044
8.0,7,1552.182642
8.0,7,1552.235511
8.0,7,1552.294434
-2.0,8,1552.351157
8.0,7,1552.407844
-12.0,9,1552.476572
-12.0,9,1552.548262
8.0,7,1552.597381
-4.916667,9,1552.664481
8.0,7,1552.720493
8.0,7,1552.77732
7.833333,7,1552.829439
8.0,7,1552.881104
-12.0,9,1552.959982
8.0,7,1553.014885
8.0,7,1553.064641
-2.0,8,1553.130235
8.0,7,1553.18612
8.0,7,1553.243395
8.0,7,1553.292212
8.0,7,1553.35153
8.0,7,1553.408304
8.0,7,1553.466682
8.0,7,1553.513213
8.0,7,1553.568621
-2.0,8,1553.628267
-2.0,8,1553.693586
-2.0,8,1553.750689
-12.0,9,1553.816749
8.0,7,1553.874804
8.0,7,1553.939045
-2.5,9,1553.999676
-2.0,8,1554.061188
8.0,7,1554.119653
-2.0,8,1554.183696
-2.0,8,1554.239926
-2.0,8,1554.308113
8.0,7,1554.364069
-2.0,8,1554.428478
-2.0,8,1554.483639
-32.0,11,1554.566107
-4.0,9,1554.632892
-2.0,8,1554.70412
-2.0,8,1554.761623
-12.0,9,1554.829002
8.0,7,1554.889633
-22.0,10,1554.973591
-12.0,9,1555.035745
8.0,7,1555.096251
-2.0,8,1555.152151
-2.0,8,1555.215109
8.0,7,1555.266828
8.0,7,1555.324857
8.0,7,1555.372375
8.0,7,1555.433777
-2.0,8,1555.489735
-2.0,8,1555.554711
-22.0,10,1555.626236
-2.0,8,1555.690946
8.0,7,1555.739418
-12.0,9,1555.813884
-2.0,8,1555.873656
8.0,7,1555.930201
8.0,7,1555.988027
8.0,7,1556.043531
-2.0,8,1556.100894
8.0,7,1556.160749
-2.0,8,1556.216165
-2.0,8,1556.277338
8.0,7,1556.33373
-12.0,9,1556.407029
-2.0,8,1556.462518
-12.0,9,1556.535313
-12.0,9,1556.5988
8.0,7,1556.659151
-12.0,9,1556.721267
8.0,7,1556.785722
8.0,7,1556.836858
-2.0,8,1556.904845
-12.0,9,1556.979098
8.0,7,1557.039546
-6.0,9,1557.107829
-2.0,8,1557.17763
-2.0,8,1557.233718
8.0,7,1557.288861
-2.0,8,1557.358766
8.0,7,1557.417592
-2.0,8,1557.473726
-12.0,9,1557.547195
8.0,7,1557.603363
8.0,7,1557.661529
-2.0,8,1557.720539
-12.0,9,1557.791196
-22.0,10,1557.866538
8.0,7,1557.928402
8.0,7,1557.982269
8.0,7,1558.046829
-2.0,8,1558.111582
-2.0,8,1558.175811
8.0,7,1558.227072
8.0,7,1558.284343
8.0,7,1558.342108
-12.0,9,1558.418118
8.0,7,1558.469357
8.0,7,1558.526918
-2.0,8,1558.593203
-2.0,8,1558.657847
-2.0,8,1558.717087
8.0,7,1558.773153
8.0,7,1558.8351
8.0,7,1558.894776
8.0,7,1558.950861
-2.0,8,1559.02318
-2.0,8,1559.086695
8.0,7,1559.159654
-2.0,8,1559.219217
8.0,7,1559.275133
-2.0,8,1559.338752
-2.0,8,1559.404057
8.0,7,1559.450691
8.0,7,1559.505027
-2.0,8,1559.564714
8.0,7,1559.62513
-2.0,8,1559.68186
8.0,7,1559.73718
-2.0,8,1559.796548
8.0,7,1559.858361
-2.0,8,1559.914419
-2.0,8,1559.977644
-2.0,8,1560.049461
6.75,6,1560.103887
8.0,7,1560.154862
-2.0,8,1560.222916
-12.0,9,1560.299236
-2.0,8,1560.364022
-2.0,8,1560.566146
-2.0,8,1560.621252
-12.0,9,1560.683219
8.0,7,1560.742821
8.0,7,1560.796424
8.0,7,1560.849336
-3.416667,9,1560.914595
8.0,7,1560.968457
-2.0,8,1561.037588
-2.0,8,1561.101388
-22.0,10,1561.173494
8.0,7,1561.236714
8.0,7,1561.291256
8.0,7,1561.341982
8.0,7,1561.402256
8.0,7,1561.459311
8.0,7,1561.511408
8.0,7,1561.560367
8.0,7,1561.616072
-22.0,10,1561.694648
8.0,7,1561.749573
-2.0,8,1561.807321
8.0,7,1561.862742
8.0,7,1561.920606
8.0,7,1561.975118
8.0,7,1562.023937
-2.0,8,1562.101625
-22.0,10,1562.180728
-12.0,9,1562.241693
-2.0,8,1562.296306
-2.0,8,1562.360369
-2.0,8,1562.42607
8.0,7,1562.476225
-2.0,8,1562.53541
-12.0,9,1562.603594
-2.0,8,1562.667471
-2.0,8,1562.728301
-22.0,10,1562.796067
-12.0,9,1562.869591
8.0,7,1562.924716
-12.0,9,1562.989494
-12.0,9,1563.049272
-2.0,8,1563.119134
-22.0,10,1563.194025
-2.0,8,1563.250276
-2.0,8,1563.308443
-2.0,8,1563.372073
-2.0,8,1563.438372
-2.0,8,1563.494105
8.0,7,1563.544636
8.0,7,1563.599168
-2.0,8,1563.663201
8.0,7,1563.712321
8.0,7,1563.757864
8.0,7,1563.817281
-2.0,8,1563.880805
-2.0,8,1563.938071
-2.0,8,1563.995411
-22.0,10,1564.071489
8.0,7,1564.146429
-2.0,8,1564.203517
-22.0,10,1564.274408
-2.0,8,1564.336303
-12.0,9,1564.411126
-2.0,8,1564.467023
8.0,7,1564.517553
-2.0,8,1564.58336
8.0,7,1564.643085
8.0,7,1564.690949
-2.0,8,1564.745417
6.833333,7,1564.800104
8.0,7,1564.862535
-12.0,9,1564.92602
8.0,7,1564.974948
8.0,7,1565.033869
-2.0,8,1565.096982
8.0,7,1565.151473
8.0,7,1565.200715
-2.0,8,1565.262372
8.0,7,1565.323478
8.0,7,1565.375213
-2.0,8,1565.431454
-2.0,8,1565.493201
8.0,7,1565.55111
-2.0,8,1565.613926
-12.0,9,1565.685069
-2.0,8,1565.762263
8.0,7,1565.826073
-2.0,8,1565.891484
-2.0,8,1565.956597
-22.0,10,1566.045718
8.0,7,1566.120832
-2.0,8,1566.193915
8.0,7,1566.244187
8.0,7,1566.303205
8.0,7,1566.368734
-2.0,8,1566.429875
8.0,7,1566.487905
-2.0,8,1566.557196
8.0,7,1566.619119
-12.0,9,1566.694994
-12.0,9,1566.757604
-2.0,8,1566.817591
8.0,7,1566.877629
8.0,7,1566.924451
-12.0,9,1566.989949
-2.0,8,1567.05495
-12.0,9,1567.144259
8.0,7,1567.205557
8.0,7,1567.252803
8.0,7,1567.310043
8.0,7,1567.367686
8.0,7,1567.418057
-2.0,8,1567.473643
8.0,7,1567.52977
-2.0,8,1567.599064
8.0,7,1567.650664
8.0,7,1567.700605
-2.0,8,1567.760561
8.0,7,1567.818677
-12.0,9,1567.882765
8.0,7,1567.932303
8.0,7,1567.989662
8.0,7,1568.047186
-2.0,8,1568.104632
-22.0,10,1568.178344
-2.0,8,1568.245018
8.0,7,1568.303352
-2.0,8,1568.358118
-12.0,9,1568.425524
-22.0,10,1568.499017
3.416667,8,1568.561993
8.0,7,1568.612578
-2.0,8,1568.668625
-2.0,8,1568.730118
8.0,7,1568.791441
-2.0,8,1568.851527
-32.0,11,1568.926513
-12.0,9,1568.999012
-22.0,10,1569.072299
8.0,7,1569.125309
8.0,7,1569.175667
-2.0,8,1569.248627
-2.0,8,1569.310431
8.0,7,1569.358421
-2.0,8,1569.415919
-12.0,9,1569.488162
8.0,7,1569.544731
8.0,7,1569.598342
8.0,7,1569.648737
8.0,7,1569.707602
-2.0,8,1569.771684
8.0,7,1569.818838
-2.0,8,1569.874647
-12.0,9,1569.945478
-2.0,8,1570.014111
8.0,7,1570.061184
-2.0,8,1570.117541
8.0,7,1570.174283
8.0,7,1570.242047
-2.0,8,1570.300664
-2.0,8,1570.355992
-12.0,9,1570.426981
8.0,7,1570.485497
8.0,7,1570.535396
8.0,7,1570.583595
2.75,8,1570.650189
-2.0,8,1570.717218
8.0,7,1570.767288
8.0,7,1570.816726
8.0,7,1570.873336
8.0,7,1570.93142
-12.0,9,1570.995771
-2.0,8,1571.050123
-2.0,8,1571.113455
8.0,7,1571.167198
-12.0,9,1571.230714
8.0,7,1571.283831
-2.0,8,1571.348087
-22.0,10,1571.425759
8.0,7,1571.476754
8.0,7,1571.524317
8.0,7,1571.580693
8.0,7,1571.640628
-12.0,9,1571.700899
-12.0,9,1571.761743
-32.0,11,1571.846666
8.0,7,1571.905878
-2.0,8,1571.961323
-12.0,9,1572.0221
8.0,7,1572.079858
8.0,7,1572.142254
-2.0,8,1572.197265
-2.0,8,1572.251081
8.0,7,1572.31442
-2.0,8,1572.379482
-12.0,9,1572.445039
-2.0,9,1572.506185
-2.0,8,1572.574858
8.0,7,1572.632607
8.0,7,1572.679635
-2.0,8,1572.735949
-2.0,8,1572.801034
-2.0,8,1572.864888
8.0,7,1572.914387
8.0,7,1572.966596
8.0,7,1573.024028
-2.0,8,1573.087323
-12.0,9,1573.147002
8.0,7,1573.197245
