#{"t_start": 1669313944.8602297, "env_id": null}
r,l,t
93.386944,7,2228.249818
93.35833,7,2228.297994
103.409713,6,2228.348311
103.331553,6,2228.400284
103.447395,6,2228.446158
103.330667,6,2228.491339
103.483356,6,2228.543628
103.439735,6,2228.590342
103.442605,6,2228.641542
103.394019,6,2228.683633
103.430234,6,2228.734342
103.386886,6,2228.78616
103.421207,6,2228.835843
103.410217,6,2228.881108
103.419257,6,2228.932839
103.367179,6,2228.986391
103.474142,6,2229.035844
103.381142,6,2229.08082
103.331493,6,2229.1303
103.313534,6,2229.177495
103.358434,6,2229.229228
103.429517,6,2229.28864
103.431349,6,2229.335507
103.333962,6,2229.389611
103.405592,6,2229.435358
103.36152,6,2229.481735
103.338277,6,2229.53017
103.344581,6,2229.576449
103.424567,6,2229.625391
103.319498,6,2229.673191
103.442627,6,2229.721227
103.371983,6,2229.767773
103.388257,6,2229.816161
103.392144,6,2229.860735
103.414947,6,2229.920567
103.398848,6,2229.970404
103.40106,6,2230.021224
93.38349,7,2230.082456
103.381143,6,2230.124188
93.410785,7,2230.181045
103.317016,6,2230.223141
93.38686,7,2230.277766
103.396767,6,2230.341716
103.292577,6,2230.3882
103.32993,6,2230.43307
103.448728,6,2230.473085
93.404361,7,2230.528226
103.418597,6,2230.576478
103.40649,6,2230.625541
103.352041,6,2230.669399
103.392884,6,2230.712688
103.330235,6,2230.760193
103.423613,6,2230.810118
103.389612,6,2230.934864
103.393644,6,2230.984293
103.358171,6,2231.03031
93.316962,7,2231.088846
103.46717,6,2231.133612
103.388692,6,2231.175369
103.338899,6,2231.226376
4.854138,8,2231.289069
4.790608,8,2231.351902
4.832006,8,2231.407108
-5.123655,9,2231.473612
4.683302,8,2231.548113
4.867569,8,2231.608617
4.84246,8,2231.664554
4.882478,8,2231.728665
4.731364,8,2231.789644
-5.211856,9,2231.854906
4.793005,8,2231.909133
4.765981,8,2231.978664
4.853036,8,2232.037365
-5.23698,9,2232.101717
4.81312,8,2232.156192
4.821988,8,2232.216502
4.778249,8,2232.278151
4.864654,8,2232.338206
4.727457,8,2232.394126
4.85431,8,2232.456919
4.809443,8,2232.517077
4.873177,8,2232.577828
4.794858,8,2232.636247
-5.220435,9,2232.710781
4.789207,8,2232.771419
4.719293,8,2232.838106
-5.279196,9,2232.897774
4.882423,8,2232.96348
4.719664,8,2233.02961
4.840339,8,2233.104149
4.860963,8,2233.159721
4.734615,8,2233.22121
4.848081,8,2233.281784
4.831495,8,2233.344249
4.832825,8,2233.401916
4.80479,8,2233.463846
4.846109,8,2233.52567
103.451645,6,2233.571278
103.445916,6,2233.61934
103.395081,6,2233.671931
103.358584,6,2233.716296
103.337916,6,2233.761904
103.361078,6,2233.812286
103.349529,6,2233.859894
103.355922,6,2233.908365
103.377587,6,2233.94875
103.395414,6,2234.003119
103.344407,6,2234.050862
4.829878,8,2234.111185
4.859175,8,2234.165781
4.803765,8,2234.23156
4.724231,8,2234.298664
4.845662,8,2234.359513
4.829066,8,2234.414217
4.828089,8,2234.473817
4.76648,8,2234.537824
4.811183,8,2234.597333
4.824294,8,2234.652852
4.817819,8,2234.71308
4.853955,8,2234.773723
4.73139,8,2234.837202
4.783842,8,2234.891971
4.864849,8,2234.950545
4.774651,8,2235.018826
4.826539,8,2235.082213
4.733208,8,2235.136483
-5.253483,9,2235.203987
4.763436,8,2235.265182
4.758215,8,2235.327889
4.744018,8,2235.383188
4.70368,8,2235.447795
4.786506,8,2235.507787
4.798028,8,2235.567354
-15.259827,10,2235.634692
4.827406,8,2235.700258
4.726896,8,2235.771546
4.756929,8,2235.826325
4.910848,8,2235.880055
4.740223,8,2235.939641
4.76109,8,2236.004391
4.733612,8,2236.067336
4.683952,8,2236.122778
4.752503,8,2236.185359
4.721054,8,2236.24985
4.715593,8,2236.307118
4.753412,8,2236.362265
4.710446,8,2236.42295
4.643815,8,2236.485205
-5.280106,9,2236.548573
4.781099,8,2236.604487
4.667251,8,2236.668493
4.766628,8,2236.728925
4.639383,8,2236.784671
-5.238482,9,2236.8487
4.68788,8,2236.91024
4.656463,8,2236.972381
4.737604,8,2237.027992
4.677584,8,2237.08865
4.650753,8,2237.151825
4.724644,8,2237.217716
4.651291,8,2237.274883
4.711599,8,2237.333214
4.689042,8,2237.403112
4.600898,8,2237.46458
4.693136,8,2237.518993
4.642957,8,2237.575064
4.709306,8,2237.638175
4.706004,8,2237.713534
4.715258,8,2237.771429
4.657916,8,2237.829836
4.685728,8,2237.890353
4.664376,8,2237.951078
4.7335,8,2238.005811
4.716675,8,2238.069535
4.869977,8,2238.132609
4.734452,8,2238.196042
4.777996,8,2238.250527
4.805482,8,2238.308275
4.674819,8,2238.371085
4.803532,8,2238.437297
4.776143,8,2238.493524
4.882602,8,2238.561827
4.715116,8,2238.624747
4.820399,8,2238.687866
4.801066,8,2238.742679
4.743532,8,2238.797706
4.785179,8,2238.860715
-5.244773,9,2238.99695
4.800732,8,2239.0532
4.817295,8,2239.119534
4.69918,8,2239.17855
4.787638,8,2239.239064
4.880854,8,2239.293797
4.676172,8,2239.355609
4.759823,8,2239.411505
-5.175783,9,2239.480697
4.782314,8,2239.535822
4.725378,8,2239.595037
4.777482,8,2239.649288
4.708512,8,2239.71474
4.7897,8,2239.768304
4.788958,8,2239.827715
4.82276,8,2239.881161
4.795622,8,2239.943579
4.728521,8,2239.997278
4.847842,8,2240.069098
4.77961,8,2240.135583
4.797855,8,2240.196938
4.840507,8,2240.255804
4.794813,8,2240.316395
4.762975,8,2240.370076
4.827881,8,2240.433666
4.730177,8,2240.488702
4.741396,8,2240.548151
4.717496,8,2240.603243
4.737885,8,2240.669065
-5.128114,9,2240.729431
4.748172,8,2240.793495
4.819145,8,2240.848352
4.866578,8,2240.908384
4.816901,8,2240.966213
4.764679,8,2241.028821
4.769938,8,2241.083787
4.829124,8,2241.152571
4.756574,8,2241.21106
4.826519,8,2241.271073
4.77425,8,2241.327724
4.848721,8,2241.387656
4.711729,8,2241.445547
4.813311,8,2241.507087
4.772986,8,2241.579286
4.817411,8,2241.64437
4.756217,8,2241.701711
-5.193664,9,2241.771838
-5.20583,9,2241.835259
4.762266,8,2241.899183
4.798128,8,2241.962265
4.728429,8,2242.033492
4.7922,8,2242.094141
4.71116,8,2242.168417
4.81589,8,2242.223963
4.744236,8,2242.284809
-5.191969,9,2242.345548
4.935778,8,2242.410072
4.747174,8,2242.464713
-5.209224,9,2242.528607
4.785242,8,2242.583382
4.871942,8,2242.64788
4.873853,8,2242.704056
4.779878,8,2242.780576
4.851791,8,2242.838053
4.740875,8,2242.903021
4.758243,8,2242.959742
4.777574,8,2243.023028
4.871948,8,2243.077766
4.807627,8,2243.143192
4.724552,8,2243.207063
-5.28197,9,2243.276895
4.78596,8,2243.333752
4.721171,8,2243.397867
4.827526,8,2243.453957
4.787039,8,2243.515345
4.698324,8,2243.57278
4.76866,8,2243.636382
4.781614,8,2243.694142
4.796749,8,2243.754692
4.762655,8,2243.811853
4.734555,8,2243.873193
4.719522,8,2243.92637
4.775088,8,2243.99078
4.770954,8,2244.045587
-5.185606,9,2244.111823
4.756151,8,2244.175623
4.773122,8,2244.237816
4.806599,8,2244.294626
-5.168349,9,2244.368677
4.81761,8,2244.425472
4.836871,8,2244.484694
4.822812,8,2244.540359
4.815321,8,2244.603741
4.638128,8,2244.66049
4.619241,8,2244.719876
-5.290418,9,2244.78112
4.655425,8,2244.84348
4.791827,8,2244.897656
-5.252336,9,2244.966388
4.786808,8,2245.025163
4.725791,8,2245.097497
4.781667,8,2245.15348
4.784921,8,2245.224511
4.698828,8,2245.281194
4.761242,8,2245.344877
4.827392,8,2245.40054
4.713915,8,2245.460746
4.635754,8,2245.515475
4.72226,8,2245.582135
4.690035,8,2245.637074
4.727013,8,2245.702534
4.765878,8,2245.758276
4.809288,8,2245.82232
4.794098,8,2245.878345
4.739561,8,2245.940877
-5.202516,9,2246.002444
4.772722,8,2246.062257
4.899995,8,2246.132137
4.787108,8,2246.198843
4.892158,8,2246.262942
4.807402,8,2246.329883
4.7261,8,2246.385509
4.831966,8,2246.448499
4.786827,8,2246.510681
4.824884,8,2246.572782
4.765458,8,2246.629083
4.760757,8,2246.691897
4.741044,8,2246.755929
4.884871,8,2246.819509
4.86604,8,2246.875299
4.775823,8,2246.941199
4.798468,8,2247.00319
4.800752,8,2247.06651
-5.194926,9,2247.126543
4.796385,8,2247.186627
4.703219,8,2247.273165
4.850097,8,2247.336167
4.84729,8,2247.392434
4.849978,8,2247.456902
4.797891,8,2247.518752
4.856209,8,2247.581888
4.942588,8,2247.643173
4.791805,8,2247.697513
4.859429,8,2247.760917
4.717919,8,2247.824271
4.855376,8,2247.883682
4.758761,8,2247.938448
4.853628,8,2248.002616
4.845669,8,2248.065635
4.744489,8,2248.126368
4.739899,8,2248.180874
4.804472,8,2248.244359
-5.153629,9,2248.321775
4.80721,8,2248.382923
4.809159,8,2248.441037
4.678131,8,2248.504922
4.764648,8,2248.566916
4.658038,8,2248.629578
4.723317,8,2248.685078
4.719938,8,2248.744723
4.760819,8,2248.819202
-5.320692,9,2248.888883
4.668851,8,2248.948327
4.76889,8,2249.007461
4.72438,8,2249.069976
4.7311,8,2249.134129
4.705737,8,2249.193887
4.74661,8,2249.248621
4.763507,8,2249.317528
-5.263793,9,2249.388236
4.763472,8,2249.44742
4.789721,8,2249.502093
4.76912,8,2249.566585
4.717539,8,2249.626552
4.799123,8,2249.685816
4.763596,8,2249.739657
4.841013,8,2249.80202
4.857509,8,2249.860546
4.792242,8,2249.923025
4.912299,8,2249.979289
4.746447,8,2250.039397
4.796346,8,2250.115481
4.742601,8,2250.177821
4.839572,8,2250.234531
4.759865,8,2250.305605
4.713182,8,2250.368119
4.795829,8,2250.428111
4.744391,8,2250.483174
4.760852,8,2250.546951
4.825045,8,2250.607731
4.795533,8,2250.670329
4.843117,8,2250.724737
4.797268,8,2250.785909
4.797554,8,2250.849112
4.734661,8,2250.908465
4.806359,8,2250.964213
4.764308,8,2251.028026
4.797466,8,2251.089231
4.746911,8,2251.151503
-5.200883,9,2251.212709
4.756128,8,2251.280919
4.728425,8,2251.352125
-5.183456,9,2251.41793
4.780133,8,2251.47444
4.719861,8,2251.5402
4.787263,8,2251.603978
4.755479,8,2251.665924
4.780589,8,2251.724449
4.720365,8,2251.800726
4.813272,8,2251.865869
4.767747,8,2251.928765
-5.131389,9,2251.99052
4.811149,8,2252.051173
4.701969,8,2252.111861
4.791674,8,2252.171995
-5.075982,9,2252.232127
4.85332,8,2252.29153
4.763398,8,2252.363398
4.86651,8,2252.42284
4.712181,8,2252.477291
4.838098,8,2252.538874
4.828842,8,2252.599537
4.774793,8,2252.660761
4.808184,8,2252.714366
4.860211,8,2252.776505
4.670694,8,2252.836576
4.746782,8,2252.895321
4.289856,8,2252.951876
4.806671,8,2253.011678
4.824543,8,2253.080655
4.826307,8,2253.143248
4.856936,8,2253.198021
4.637755,8,2253.259894
4.738149,8,2253.324849
4.73058,8,2253.393059
4.604735,8,2253.450591
4.688937,8,2253.511857
4.748839,8,2253.570544
-5.423936,9,2253.638574
-5.360193,9,2253.709004
4.715415,8,2253.776283
4.709,8,2253.846642
4.654886,8,2253.908915
4.661515,8,2253.963042
4.846187,8,2254.02217
4.766654,8,2254.082806
4.871461,8,2254.136662
4.782846,8,2254.190746
4.85324,8,2254.254228
4.769429,8,2254.314388
-5.155228,9,2254.382241
4.689113,8,2254.443088
4.83999,8,2254.504857
4.789597,8,2254.565487
4.834289,8,2254.620261
4.74922,8,2254.677583
4.804007,8,2254.739503
4.882179,8,2254.799667
4.833003,8,2254.856098
4.802764,8,2254.910375
4.877719,8,2254.975099
4.919554,8,2255.039667
-5.281874,9,2255.101091
4.864368,8,2255.154952
4.845624,8,2255.232895
4.840389,8,2255.292199
4.773414,8,2255.3487
4.754445,8,2255.410326
4.81104,8,2255.470929
4.863019,8,2255.533685
4.773003,8,2255.588048
4.771198,8,2255.642637
4.769812,8,2255.707808
4.717552,8,2255.76898
4.690014,8,2255.825431
4.829775,8,2255.885112
4.82899,8,2255.94646
-5.296876,9,2256.016528
4.883519,8,2256.07173
4.772024,8,2256.126591
4.813009,8,2256.187931
4.788749,8,2256.249298
4.855629,8,2256.303543
4.751751,8,2256.361411
4.785528,8,2256.428754
4.791993,8,2256.489992
4.86501,8,2256.544394
4.816141,8,2256.598969
4.755182,8,2256.659425
4.814557,8,2256.718245
4.908446,8,2256.772332
4.866603,8,2256.82583
4.74937,8,2256.888107
4.865632,8,2256.954139
4.858282,8,2257.007697
4.804031,8,2257.061445
4.851018,8,2257.124498
4.874517,8,2257.186308
4.738407,8,2257.241091
4.85175,8,2257.298476
4.648269,8,2257.359576
4.711856,8,2257.421282
4.655545,8,2257.482875
4.70842,8,2257.536639
4.694118,8,2257.595808
4.631511,8,2257.659405
4.681375,8,2257.713221
-5.304847,9,2257.778327
4.673022,8,2257.83783
4.702805,8,2257.910294
4.635147,8,2257.967129
4.756424,8,2258.020089
4.667122,8,2258.079469
4.621293,8,2258.141046
4.681856,8,2258.197445
4.7279,8,2258.252572
4.785217,8,2258.312896
4.802135,8,2258.377558
4.766084,8,2258.435843
4.78098,8,2258.498658
-5.199916,9,2258.565359
4.747765,8,2258.628183
4.83343,8,2258.684262
4.880971,8,2258.738256
4.814318,8,2258.799463
4.710341,8,2258.858791
4.82993,8,2258.915373
4.806886,8,2258.969369
4.736469,8,2259.029505
4.781344,8,2259.089092
4.802151,8,2259.145756
4.807638,8,2259.200286
4.810169,8,2259.262271
4.79294,8,2259.324381
4.789491,8,2259.380033
4.831522,8,2259.435832
4.866073,8,2259.508093
4.80025,8,2259.567073
4.802444,8,2259.624798
4.928539,8,2259.679182
4.862841,8,2259.73964
4.736402,8,2259.804219
4.833482,8,2259.858302
4.715405,8,2259.913154
4.792533,8,2259.97529
4.821864,8,2260.048742
4.800146,8,2260.10354
4.727578,8,2260.160783
4.84544,8,2260.22404
4.845552,8,2260.283227
4.82786,8,2260.343439
4.739926,8,2260.396822
4.801373,8,2260.457068
4.820653,8,2260.526402
4.743111,8,2260.580152
4.854653,8,2260.635441
4.84608,8,2260.700164
4.771573,8,2260.759927
4.773041,8,2260.814334
4.700285,8,2260.869658
4.864408,8,2260.932517
-5.205649,9,2260.996979
4.799701,8,2261.052751
4.737732,8,2261.106913
4.794604,8,2261.169345
4.757422,8,2261.246766
4.797661,8,2261.301072
4.777471,8,2261.358964
4.808273,8,2261.42134
4.82998,8,2261.482508
4.828692,8,2261.545787
-5.183436,9,2261.609192
4.802255,8,2261.671726
4.77779,8,2261.733736
4.804131,8,2261.790881
4.791957,8,2261.846576
4.886276,8,2261.908031
4.716264,8,2261.967927
4.741744,8,2262.023452
4.809982,8,2262.080567
4.849594,8,2262.155095
4.794312,8,2262.21592
4.741624,8,2262.270738
4.871524,8,2262.325751
4.882274,8,2262.387254
4.703615,8,2262.447299
4.740716,8,2262.502758
4.814467,8,2262.565263
4.84442,8,2262.625856
4.816228,8,2262.685711
4.776859,8,2262.743325
4.802448,8,2262.7984
4.78172,8,2262.859309
4.839098,8,2262.918658
4.748528,8,2262.977762
4.738827,8,2263.032326
4.810117,8,2263.093819
4.859658,8,2263.155637
4.786316,8,2263.209904
4.867445,8,2263.267736
4.792965,8,2263.329058
4.837017,8,2263.388727
4.840145,8,2263.446842
4.770879,8,2263.501369
4.717712,8,2263.569637
4.841511,8,2263.632634
4.872622,8,2263.687848
4.773332,8,2263.741523
4.797747,8,2263.80435
4.818083,8,2263.864041
4.796716,8,2263.916954
4.819622,8,2263.970578
4.839378,8,2264.032596
4.723403,8,2264.093596
4.610132,8,2264.147696
4.701916,8,2264.200815
4.780592,8,2264.264481
4.82874,8,2264.334566
4.850476,8,2264.390923
4.864513,8,2264.44756
4.761703,8,2264.50772
4.913441,8,2264.577281
4.815606,8,2264.633257
4.768477,8,2264.689515
4.846817,8,2264.751955
4.863629,8,2264.811743
4.747998,8,2264.866025
4.768589,8,2264.922808
4.72447,8,2264.984917
4.747251,8,2265.046844
4.703789,8,2265.102383
4.792973,8,2265.158239
4.654727,8,2265.219259
4.60706,8,2265.282659
4.739715,8,2265.341152
4.68251,8,2265.398763
4.638079,8,2265.465799
4.697224,8,2265.525214
4.697065,8,2265.586481
4.71679,8,2265.653178
4.639437,8,2265.717283
4.630144,8,2265.779765
4.739293,8,2265.834977
4.693394,8,2265.889951
4.641906,8,2265.952516
4.754063,8,2266.014914
4.698133,8,2266.069032
4.699424,8,2266.125785
4.696187,8,2266.188685
4.713183,8,2266.251636
4.688078,8,2266.311336
4.702149,8,2266.36794
4.702947,8,2266.446705
4.526196,8,2266.508192
4.647683,8,2266.570747
4.677093,8,2266.63328
4.737591,8,2266.694665
4.611485,8,2266.75546
4.778237,8,2266.812847
4.635924,8,2266.867915
4.650986,8,2266.929923
4.745605,8,2266.989335
4.748801,8,2267.045412
4.624119,8,2267.100091
4.708279,8,2267.160759
4.650691,8,2267.223322
4.625551,8,2267.278918
4.725055,8,2267.333474
4.668546,8,2267.396426
4.648196,8,2267.456547
4.670051,8,2267.511668
4.65693,8,2267.568557
4.708594,8,2267.637199
4.763701,8,2267.696599
4.726903,8,2267.750365
4.701958,8,2267.868467
4.651924,8,2267.934702
4.684155,8,2267.988077
4.657079,8,2268.047505
4.671432,8,2268.107166
4.647568,8,2268.168057
4.636957,8,2268.225705
4.714804,8,2268.279605
4.692278,8,2268.338609
4.666161,8,2268.401813
4.713042,8,2268.455964
4.720765,8,2268.509888
4.613559,8,2268.575555
4.65187,8,2268.658216
4.737923,8,2268.714701
4.707142,8,2268.789035
4.654073,8,2268.845172
4.703088,8,2268.905937
4.726958,8,2268.960837
4.755898,8,2269.023627
4.71445,8,2269.08058
4.595245,8,2269.141421
4.731087,8,2269.196817
4.79976,8,2269.256022
4.756824,8,2269.311062
4.722691,8,2269.376258
4.734335,8,2269.430592
4.71294,8,2269.490239
4.773058,8,2269.544082
4.807211,8,2269.607735
4.834524,8,2269.671318
4.705138,8,2269.732129
4.800799,8,2269.78977
4.829012,8,2269.849611
4.822685,8,2269.903939
4.788619,8,2269.964343
4.806769,8,2270.018881
4.717694,8,2270.078518
4.861208,8,2270.135921
4.752739,8,2270.197929
4.787455,8,2270.254884
4.816079,8,2270.316184
4.711851,8,2270.371029
4.719423,8,2270.432829
4.782136,8,2270.487062
4.736319,8,2270.547195
4.760056,8,2270.601038
4.635686,8,2270.680758
4.751414,8,2270.740102
4.835408,8,2270.799533
-5.336969,9,2270.859125
4.801799,8,2270.918145
4.727865,8,2270.973836
4.727536,8,2271.034932
4.804861,8,2271.088961
4.890134,8,2271.152213
4.786761,8,2271.207241
4.781483,8,2271.276748
4.798625,8,2271.331231
4.835158,8,2271.392261
4.872067,8,2271.449153
4.817086,8,2271.509155
4.797219,8,2271.563913
4.822246,8,2271.626965
4.743897,8,2271.683763
4.819355,8,2271.751515
4.726178,8,2271.807308
4.745048,8,2271.867661
4.697452,8,2271.922484
4.639231,8,2271.985163
4.803757,8,2272.039519
4.770486,8,2272.098237
4.742315,8,2272.157138
4.74867,8,2272.218395
4.758308,8,2272.274316
4.830767,8,2272.340943
4.730933,8,2272.398319
4.733094,8,2272.459799
4.810967,8,2272.514897
4.826847,8,2272.575727
4.773632,8,2272.631264
4.783064,8,2272.692707
4.739821,8,2272.757255
4.821122,8,2272.817434
4.730038,8,2272.872231
4.732096,8,2272.940385
4.826083,8,2272.996097
4.755865,8,2273.071196
4.829065,8,2273.125081
4.785232,8,2273.187386
4.667689,8,2273.243245
4.744432,8,2273.302811
4.705409,8,2273.357927
4.798847,8,2273.422596
4.812571,8,2273.478056
4.782132,8,2273.541671
4.760509,8,2273.600797
4.810019,8,2273.664237
4.775422,8,2273.72122
4.786957,8,2273.793337
4.760426,8,2273.849465
4.734159,8,2273.909987
4.757905,8,2273.966624
4.713015,8,2274.026542
4.670781,8,2274.081279
4.796084,8,2274.142484
4.787335,8,2274.199054
4.756156,8,2274.260633
4.757378,8,2274.315535
4.797035,8,2274.381618
4.754042,8,2274.436683
4.819046,8,2274.495824
4.761993,8,2274.552998
4.791459,8,2274.620051
4.767434,8,2274.68097
4.761719,8,2274.755187
4.78946,8,2274.82484
4.84994,8,2274.891863
4.821924,8,2274.950586
4.808286,8,2275.01199
4.855627,8,2275.074382
4.863965,8,2275.139409
4.835963,8,2275.196936
4.748735,8,2275.256357
4.733727,8,2275.319372
4.786659,8,2275.382874
4.725302,8,2275.438307
4.764627,8,2275.498347
4.751392,8,2275.575844
4.782963,8,2275.635301
4.773517,8,2275.691205
4.836953,8,2275.749665
4.851394,8,2275.817453
4.797994,8,2275.878612
4.689204,8,2275.93461
4.802701,8,2275.994111
4.752666,8,2276.054753
4.777291,8,2276.122194
4.757852,8,2276.176205
4.691533,8,2276.235978
4.757304,8,2276.309249
4.704891,8,2276.371421
4.762288,8,2276.427287
4.782882,8,2276.488572
4.770552,8,2276.542381
4.714006,8,2276.603208
104.670938,8,2276.658665
4.823577,8,2276.717157
4.695422,8,2276.773768
4.737581,8,2276.841945
4.756628,8,2276.896108
4.788216,8,2276.955996
4.799641,8,2277.010228
4.791728,8,2277.071195
4.777173,8,2277.125839
4.785145,8,2277.18588
4.79486,8,2277.24042
4.814921,8,2277.302072
4.851843,8,2277.356053
4.719628,8,2277.422003
4.793693,8,2277.477152
4.778257,8,2277.537127
4.81924,8,2277.590997
4.779151,8,2277.663897
4.72743,8,2277.719411
4.752371,8,2277.779692
4.679664,8,2277.841179
4.800582,8,2277.898876
4.758335,8,2277.953423
4.75158,8,2278.014678
4.766625,8,2278.069437
4.625,8,2278.128651
4.778084,8,2278.182802
4.795556,8,2278.243753
4.75105,8,2278.297703
4.833631,8,2278.356341
4.809186,8,2278.415258
4.790307,8,2278.476738
4.835546,8,2278.531344
4.755422,8,2278.591839
4.697147,8,2278.648075
4.843802,8,2278.709383
4.739979,8,2278.763578
4.756953,8,2278.822646
4.769563,8,2278.885006
4.793214,8,2278.944689
4.747835,8,2279.000993
4.815353,8,2279.059826
4.804732,8,2279.114285
4.765888,8,2279.176234
4.767802,8,2279.231574
4.771724,8,2279.292851
4.733583,8,2279.349589
4.797841,8,2279.412236
4.735483,8,2279.467367
4.691618,8,2279.527436
4.798139,8,2279.581696
4.814068,8,2279.65868
4.751463,8,2279.712348
4.704195,8,2279.77297
4.797112,8,2279.826307
4.797548,8,2279.895528
4.679706,8,2279.948945
-5.278251,9,2280.016251
4.815569,8,2280.069835
4.768904,8,2280.130604
4.788058,8,2280.186265
4.697873,8,2280.246606
4.752758,8,2280.304631
4.779937,8,2280.366038
4.707669,8,2280.421559
4.729762,8,2280.48247
4.787807,8,2280.537901
4.782421,8,2280.599544
4.760899,8,2280.656256
4.805491,8,2280.716866
4.675297,8,2280.77382
4.741144,8,2280.834519
4.819283,8,2280.897413
4.757825,8,2280.954965
4.725944,8,2281.008545
4.841115,8,2281.070004
4.729372,8,2281.127845
4.784216,8,2281.188844
4.809136,8,2281.244315
4.762852,8,2281.308491
4.899008,8,2281.362686
4.754541,8,2281.424764
4.829288,8,2281.482795
4.751083,8,2281.544379
4.723403,8,2281.599849
4.769068,8,2281.665715
4.769443,8,2281.720957
4.784025,8,2281.781734
4.748504,8,2281.838785
4.780866,8,2281.912642
4.737913,8,2281.967837
4.796857,8,2282.030234
4.711409,8,2282.085238
4.760089,8,2282.148865
4.786037,8,2282.214146
4.811111,8,2282.289732
4.867473,8,2282.347896
4.677586,8,2282.408274
4.697786,8,2282.462244
4.68736,8,2282.525965
4.838359,8,2282.579713
4.724127,8,2282.640397
4.791094,8,2282.699148
4.777785,8,2282.760327
4.77118,8,2282.818398
4.818199,8,2282.879975
4.791568,8,2282.943284
4.751157,8,2283.007312
4.781775,8,2283.062053
4.775217,8,2283.120024
4.768999,8,2283.177733
4.720794,8,2283.238825
4.716183,8,2283.291714
4.735188,8,2283.351951
4.854363,8,2283.411976
4.661734,8,2283.473539
4.763662,8,2283.529365
4.808857,8,2283.604044
4.810754,8,2283.666214
4.684815,8,2283.741452
4.750442,8,2283.795608
4.765579,8,2283.856207
4.717097,8,2283.916194
4.804167,8,2283.984
4.857476,8,2284.042153
4.830556,8,2284.103273
4.709254,8,2284.164698
4.76223,8,2284.226793
4.788951,8,2284.284396
4.814361,8,2284.348068
4.727206,8,2284.411629
4.759253,8,2284.475543
4.655039,8,2284.530473
4.728284,8,2284.592824
4.776259,8,2284.656589
4.851725,8,2284.734647
4.708129,8,2284.790418
4.837791,8,2284.851181
4.732335,8,2284.913591
4.75755,8,2284.981946
4.75829,8,2285.0396
4.732819,8,2285.10193
4.749517,8,2285.161574
4.75882,8,2285.222105
4.861596,8,2285.279408
4.827221,8,2285.34132
4.735946,8,2285.405066
4.81349,8,2285.468691
4.73179,8,2285.523322
4.826976,8,2285.584149
4.768542,8,2285.646339
4.837239,8,2285.70647
4.819701,8,2285.760165
4.80709,8,2285.821208
4.692781,8,2285.880305
4.629876,8,2285.939827
4.77393,8,2286.003544
4.719638,8,2286.062081
4.766739,8,2286.121499
4.816849,8,2286.185471
4.696649,8,2286.239727
4.682992,8,2286.300068
4.837638,8,2286.362085
4.662837,8,2286.423702
4.768504,8,2286.4785
4.817411,8,2286.539091
4.7509,8,2286.613126
4.731486,8,2286.673459
4.767817,8,2286.729444
4.712839,8,2286.788233
4.730046,8,2286.847383
4.757103,8,2286.907327
4.779742,8,2286.96261
4.788612,8,2287.028802
4.738419,8,2287.086234
4.779966,8,2287.149677
4.813079,8,2287.204266
4.8151,8,2287.263837
4.814462,8,2287.32593
4.750787,8,2287.390417
4.743694,8,2287.445964
4.809308,8,2287.511288
4.735173,8,2287.571924
4.721147,8,2287.631795
4.778487,8,2287.690181
4.841027,8,2287.749739
4.721504,8,2287.809395
4.669979,8,2287.876234
4.776584,8,2287.930271
4.753454,8,2287.988799
4.823354,8,2288.058595
4.7667,8,2288.119286
4.723351,8,2288.174438
4.803369,8,2288.2339
4.793692,8,2288.295474
4.79489,8,2288.356203
4.78991,8,2288.411864
4.793597,8,2288.485522
4.731127,8,2288.544948
4.758596,8,2288.605322
4.804199,8,2288.664795
4.803189,8,2288.724209
4.710993,8,2288.785096
4.705316,8,2288.848882
4.720644,8,2288.90415
4.702158,8,2288.96412
4.730258,8,2289.032977
4.771699,8,2289.093877
4.750056,8,2289.149249
4.788666,8,2289.211719
4.885629,8,2289.273066
4.70088,8,2289.334488
4.801485,8,2289.393103
4.71101,8,2289.452734
4.688862,8,2289.512485
4.807938,8,2289.576809
4.82711,8,2289.632575
4.669951,8,2289.69437
4.756804,8,2289.753958
-5.219071,9,2289.823117
4.804123,8,2289.877887
4.797524,8,2289.938558
4.794209,8,2289.998925
4.800159,8,2290.069871
4.848297,8,2290.127829
4.704192,8,2290.187778
4.764242,8,2290.246924
4.863979,8,2290.320746
4.749967,8,2290.376761
4.833689,8,2290.437848
4.837935,8,2290.502042
4.701141,8,2290.563538
4.801663,8,2290.618709
4.681106,8,2290.681976
4.730322,8,2290.741969
4.698228,8,2290.802904
4.735091,8,2290.860383
4.707979,8,2290.921368
4.722055,8,2290.980931
4.707305,8,2291.044971
4.770873,8,2291.106963
4.806437,8,2291.166044
4.765162,8,2291.229964
4.737985,8,2291.291586
4.768562,8,2291.359855
4.698354,8,2291.425268
4.773215,8,2291.485813
4.770005,8,2291.545473
4.755444,8,2291.602673
4.723676,8,2291.664211
4.739794,8,2291.726107
4.802728,8,2291.792886
4.712544,8,2291.849639
4.751593,8,2291.909237
4.679044,8,2291.974569
4.751379,8,2292.036423
4.91391,8,2292.10304
4.802477,8,2292.167495
4.787042,8,2292.241944
4.731876,8,2292.307084
4.758852,8,2292.362234
4.839574,8,2292.424144
4.832505,8,2292.488168
