#{"t_start": 1667320887.616259, "env_id": null}
r,l,t
-13.0,8,2047.748385
-3.0,7,2047.810185
7.0,6,2047.859935
7.0,6,2047.901072
-13.0,8,2047.964777
-3.0,7,2048.018549
-3.0,7,2048.07518
-2.0,8,2048.130954
-2.0,8,2048.197508
-2.0,8,2048.260721
-2.0,8,2048.326104
8.0,7,2048.378604
8.0,7,2048.432107
8.0,7,2048.490922
-23.229018,11,2048.575138
-13.0,8,2048.630239
-12.0,9,2048.696305
8.0,7,2048.753037
8.0,7,2048.814382
-2.0,8,2048.869054
7.0,6,2048.914735
7.0,6,2048.96477
7.0,6,2049.004681
-2.0,8,2049.065151
7.0,6,2049.111914
-2.0,8,2049.177204
-12.0,9,2049.241621
-12.0,9,2049.310157
-22.0,10,2049.381065
7.0,6,2049.438726
-13.0,8,2049.497785
7.0,6,2049.551236
-33.0,10,2049.626937
7.0,6,2049.68038
-3.0,7,2049.727374
7.0,6,2049.775237
-3.0,7,2049.83963
-3.0,7,2049.895132
7.0,6,2049.939331
7.0,6,2049.980121
7.0,6,2050.034197
-3.0,7,2050.091745
7.0,6,2050.137011
-13.0,8,2050.191789
-3.0,7,2050.245777
7.0,6,2050.296091
7.0,6,2050.342392
-443.174875,51,2050.721037
-2053.0,212,2052.231556
-13.0,8,2052.295672
-3.0,7,2052.342991
7.0,6,2052.38712
-3.0,7,2052.442969
7.0,6,2052.494194
-3.0,7,2052.550294
7.0,6,2052.593056
-3.0,7,2052.644292
7.0,6,2052.693922
7.0,6,2052.743388
7.0,6,2052.795076
-3.0,7,2052.842376
7.0,6,2052.902698
-13.0,8,2052.963382
-13.0,8,2053.025765
7.0,6,2053.06961
-3.0,7,2053.128217
7.0,6,2053.176887
-13.0,8,2053.233381
7.0,6,2053.281664
7.0,6,2053.333175
7.0,6,2053.374613
7.0,6,2053.42543
8.0,7,2053.478023
-2.0,8,2053.547447
-2.0,8,2053.603614
-2.0,8,2053.663907
-2.0,8,2053.724865
-23.0,9,2053.797881
-3.0,7,2053.84404
7.0,6,2053.900095
7.0,6,2053.946675
7.0,6,2053.997703
-3.0,7,2054.051827
7.0,6,2054.094153
-3.0,7,2054.148462
7.0,6,2054.332276
-13.0,8,2054.403523
-13.0,8,2054.45988
7.0,6,2054.503971
7.0,6,2054.556204
-13.0,8,2054.618913
-3.0,7,2054.668973
-3.0,7,2054.720532
7.0,6,2054.770431
-13.0,8,2054.825214
-3.0,7,2054.88294
-3.0,7,2054.940444
-3.0,7,2054.999025
7.0,6,2055.039697
-3.0,7,2055.097403
7.0,6,2055.138452
7.0,6,2055.194261
7.0,6,2055.239341
-3.0,7,2055.290527
7.0,6,2055.343023
7.0,6,2055.39135
7.0,6,2055.444071
7.0,6,2055.48504
7.0,6,2055.537167
7.0,6,2055.585936
-13.0,8,2055.646725
7.0,6,2055.690784
7.0,6,2055.73145
-3.0,7,2055.7918
7.0,6,2055.838979
-3.0,7,2055.895631
-3.0,7,2055.951977
7.0,6,2056.002449
7.0,6,2056.04704
6.86005,6,2056.091144
-3.0,7,2056.144467
-742.830474,83,2056.722935
-183.0,25,2056.891395
-3.0,7,2056.954874
-3.0,7,2057.004522
-3.0,7,2057.058043
-3.0,7,2057.112748
7.0,6,2057.155283
-3.0,7,2057.206055
-3.0,7,2057.265008
7.0,6,2057.308301
-3.0,7,2057.354202
-23.0,9,2057.424629
-13.0,8,2057.489408
7.0,6,2057.532249
7.0,6,2057.574672
-3.0,7,2057.62045
-163.0,23,2057.784647
-3.0,7,2057.832949
7.411847,8,2057.890218
7.0,6,2057.930317
7.0,6,2057.994558
7.0,6,2058.035462
7.0,6,2058.080871
-3.0,7,2058.129771
-163.320737,24,2058.297932
-2.0,8,2058.358427
-2.0,8,2058.432736
6.633039,7,2058.47874
-3.0,7,2058.541719
7.0,6,2058.588054
7.0,6,2058.628095
7.0,6,2058.670792
7.0,6,2058.720865
-3.0,7,2058.774735
-13.0,8,2058.82987
-13.0,8,2058.900913
-23.0,9,2058.996008
8.0,7,2059.056195
-12.0,9,2059.118873
8.626307,8,2059.174066
-2.0,8,2059.245538
7.0,6,2059.289985
7.0,6,2059.3303
-13.0,8,2059.391285
7.0,6,2059.448921
7.0,6,2059.490962
-3.0,7,2059.544936
-3.0,7,2059.596095
7.0,6,2059.642894
7.0,6,2059.69051
-13.0,8,2059.744462
7.0,6,2059.78634
-13.0,8,2059.85109
-3.0,7,2059.906631
7.0,6,2059.94749
-3.0,7,2060.005605
-3.0,7,2060.06287
7.0,6,2060.104125
-3.0,7,2060.163833
7.0,6,2060.210471
7.0,6,2060.259617
7.0,6,2060.308564
-3.0,7,2060.357818
7.0,6,2060.410266
-3.021146,7,2060.466702
7.0,6,2060.508311
7.0,6,2060.558236
-13.0,8,2060.615695
-3.0,7,2060.675735
-13.0,8,2060.730698
-3.0,7,2060.788218
7.0,6,2060.836876
-13.0,8,2060.900812
-3.0,7,2060.951204
-13.0,8,2061.013427
-13.0,8,2061.08177
-3.0,7,2061.136496
-3.0,7,2061.18666
-3.0,7,2061.242374
-23.0,9,2061.307607
-3.0,7,2061.366441
-13.0,8,2061.425902
7.0,6,2061.470464
-3.0,7,2061.526715
7.0,6,2061.576349
-3.0,7,2061.625134
7.0,6,2061.66832
-3.0,7,2061.718825
7.0,6,2061.771508
7.0,6,2061.816421
6.751023,6,2061.858476
-33.0,10,2061.924426
-3.0,7,2061.987134
7.0,6,2062.042018
-3.0,7,2062.102897
7.0,6,2062.151715
-3.0,7,2062.211352
7.0,6,2062.258195
-3.0,7,2062.311386
-3.0,7,2062.367658
-33.0,10,2062.447858
7.0,6,2062.496945
-3.0,7,2062.545079
7.0,6,2062.596274
7.0,6,2062.643117
7.0,6,2062.694334
7.0,6,2062.747284
7.0,6,2062.79109
7.0,6,2062.838669
-3.549355,7,2062.893635
7.0,6,2062.944858
-13.0,8,2063.005677
7.0,6,2063.054827
-13.0,8,2063.12269
-3.0,7,2063.179902
7.0,6,2063.230294
7.0,6,2063.285963
7.0,6,2063.333822
7.0,6,2063.378141
-3.0,7,2063.433463
-3.0,7,2063.485677
-23.0,9,2063.555438
-3.0,7,2063.603788
-3.0,7,2063.656192
7.0,6,2063.706324
7.0,6,2063.746388
-3.0,7,2063.800344
6.415559,6,2063.840183
7.0,6,2063.894714
7.0,6,2063.940704
-3.0,7,2063.989201
-3.0,7,2064.043047
-3.0,7,2064.108058
7.0,6,2064.156582
7.0,6,2064.20037
7.0,6,2064.241109
-3.0,7,2064.29606
-3.0,7,2064.351392
7.0,6,2064.399594
-3.0,7,2064.449638
-3.0,7,2064.509352
-23.0,9,2064.572243
-13.0,8,2064.631303
-13.0,8,2064.687674
-3.0,7,2064.743027
-3.0,7,2064.795691
7.0,6,2064.846976
-3.0,7,2064.903736
7.0,6,2064.951935
7.0,6,2064.995954
7.0,6,2065.045194
-3.0,7,2065.104166
7.0,6,2065.159973
-13.0,8,2065.217715
-3.0,7,2065.276099
7.0,6,2065.329576
7.0,6,2065.381043
-13.0,8,2065.44206
-3.0,7,2065.499043
7.0,6,2065.54594
7.0,6,2065.596543
-23.0,9,2065.657946
7.0,6,2065.703555
7.0,6,2065.751519
7.0,6,2065.804794
-3.0,7,2065.852036
-13.0,8,2065.91196
-13.0,8,2065.971999
-3.0,7,2066.028136
7.0,6,2066.07113
7.0,6,2066.110557
-23.0,9,2066.178656
-3.0,7,2066.314574
-2.0,8,2066.370971
-2.0,8,2066.437946
8.0,7,2066.488746
-2.0,8,2066.554058
-2.251102,8,2066.618892
8.0,7,2066.672476
8.0,7,2066.726146
-2.0,8,2066.793128
7.0,6,2066.8359
7.0,6,2066.876337
7.0,6,2066.929003
7.0,6,2066.984344
7.0,6,2067.032081
7.0,6,2067.071978
7.0,6,2067.114458
-3.0,7,2067.180695
7.0,6,2067.227581
7.0,6,2067.27714
-3.0,7,2067.323475
-13.0,8,2067.392954
-13.0,8,2067.457603
7.0,6,2067.507842
-3.0,7,2067.556181
-13.0,8,2067.620728
7.0,6,2067.661113
-3.0,7,2067.719513
-3.0,7,2067.773108
7.0,6,2067.820554
-3.0,7,2067.875349
-3.0,7,2067.926879
-13.0,8,2067.987709
7.0,6,2068.035449
-3.0,7,2068.092573
-3.0,7,2068.146583
7.0,6,2068.193885
7.0,6,2068.246013
-3.0,7,2068.291926
7.067488,7,2068.346892
7.0,6,2068.398319
7.0,6,2068.445954
7.0,6,2068.499195
-13.0,8,2068.561239
-3.0,7,2068.616432
7.0,6,2068.664804
-13.0,8,2068.724947
-13.0,8,2068.785854
7.0,6,2068.833729
7.0,6,2068.884091
7.0,6,2068.924265
-3.087726,7,2068.979922
7.0,6,2069.030846
-13.0,8,2069.092868
-3.0,7,2069.139109
-3.0,7,2069.196724
-3.0,7,2069.256993
-13.0,8,2069.321543
-3.0,7,2069.370583
7.0,6,2069.421108
-13.0,8,2069.483683
-3.0,7,2069.543256
-3.0,7,2069.596093
-13.0,8,2069.654772
7.0,6,2069.701636
-3.0,7,2069.760319
-23.0,9,2069.820502
7.0,6,2069.868379
-3.0,7,2069.920319
-3.0,7,2069.978851
7.0,6,2070.021203
7.0,6,2070.060472
7.0,6,2070.107445
-13.0,8,2070.173725
7.0,6,2070.229537
-13.0,8,2070.285156
-3.0,7,2070.339875
-13.0,8,2070.403852
7.0,6,2070.453583
-13.0,8,2070.509766
-13.0,8,2070.567986
7.0,6,2070.618398
7.0,6,2070.661315
-13.0,8,2070.726093
7.0,6,2070.76987
7.0,6,2070.822835
-13.0,8,2070.884816
-3.0,7,2070.934902
7.0,6,2070.977381
7.0,6,2071.034369
-3.0,7,2071.084127
7.0,6,2071.129246
-3.0,7,2071.183552
7.0,6,2071.247553
7.44981,7,2071.29465
-3.0,7,2071.349186
-3.0,7,2071.409399
-3.0,7,2071.471616
7.0,6,2071.514995
-13.0,8,2071.573129
7.0,6,2071.625406
7.0,6,2071.673478
-3.0,7,2071.722045
7.0,6,2071.764206
7.0,6,2071.810823
-3.0,7,2071.867974
-13.0,8,2071.930724
-3.0,7,2071.992941
7.0,6,2072.043119
7.0,6,2072.091904
7.0,6,2072.13496
-3.0,7,2072.187727
-3.0,7,2072.237095
7.0,6,2072.297961
7.0,6,2072.340634
7.0,6,2072.404555
7.0,6,2072.450615
7.0,6,2072.500547
-3.0,7,2072.550924
-3.0,7,2072.596966
-3.0,7,2072.652112
7.0,6,2072.701573
-3.0,7,2072.747821
-3.0,7,2072.798148
7.0,6,2072.841719
-3.0,7,2072.896441
7.0,6,2072.947612
7.0,6,2072.992477
7.0,6,2073.038694
7.0,6,2073.086306
7.0,6,2073.133534
7.0,6,2073.181587
-13.0,8,2073.243596
7.0,6,2073.30746
-3.0,7,2073.362736
7.0,6,2073.409039
7.0,6,2073.46241
7.0,6,2073.510214
-13.0,8,2073.568452
7.0,6,2073.622275
7.0,6,2073.66583
7.0,6,2073.71897
-3.0,7,2073.771162
7.0,6,2073.83412
-3.0,7,2073.898773
7.0,6,2073.950587
7.0,6,2073.996787
-13.0,8,2074.060921
-33.0,10,2074.140981
7.0,6,2074.271349
-13.0,8,2074.343854
7.0,6,2074.391515
-3.0,7,2074.457094
-3.0,7,2074.521728
-23.0,9,2074.589436
-13.0,8,2074.646281
-3.0,7,2074.701955
-3.0,7,2074.756846
7.0,6,2074.810067
-13.0,8,2074.865637
7.0,6,2074.906811
-3.0,7,2074.970994
-3.0,7,2075.032803
7.0,6,2075.074992
7.0,6,2075.129316
-13.0,8,2075.195761
6.922485,6,2075.248732
-3.0,7,2075.300629
7.0,6,2075.36005
-13.0,8,2075.427449
-13.0,8,2075.49288
-3.0,7,2075.54284
7.0,6,2075.591388
7.0,6,2075.642522
-13.0,8,2075.707666
7.0,6,2075.752703
-3.0,7,2075.813125
7.0,6,2075.864574
-13.0,8,2075.929645
7.0,6,2075.977546
8.0,7,2076.033258
8.0,7,2076.090425
8.0,7,2076.146098
8.0,7,2076.196211
8.0,7,2076.251712
-2.0,8,2076.314781
8.0,7,2076.380305
-12.0,9,2076.44984
-2.0,8,2076.515515
-2.0,8,2076.580303
-13.0,8,2076.643307
7.0,6,2076.688066
-22.0,10,2076.761452
8.0,7,2076.820203
8.0,7,2076.874035
-12.0,9,2076.938473
-2.0,8,2077.000014
-3.0,7,2077.056856
-3.0,7,2077.115145
-3.0,7,2077.164267
-3.0,7,2077.219395
-3.0,7,2077.280429
7.0,6,2077.328557
-13.0,8,2077.396552
-3.0,7,2077.454349
-13.0,8,2077.51819
7.0,6,2077.571373
-3.0,7,2077.617963
7.0,6,2077.660787
-3.0,7,2077.720006
7.0,6,2077.760466
7.0,6,2077.811421
-3.0,7,2077.858528
-13.0,8,2077.924428
-13.0,8,2077.985724
-3.0,7,2078.044343
7.0,6,2078.087879
-3.0,7,2078.14171
7.0,6,2078.191979
-3.0,7,2078.246719
-13.0,8,2078.309903
-3.0,7,2078.363281
-3.0,7,2078.430467
7.0,6,2078.487754
-3.0,7,2078.539409
-13.0,8,2078.602885
-3.0,7,2078.655906
7.0,6,2078.706606
-13.0,8,2078.76259
-3.0,7,2078.815542
7.0,6,2078.858521
-3.0,7,2078.922657
7.0,6,2078.963316
7.0,6,2079.017797
7.0,6,2079.059574
7.0,6,2079.107251
-3.0,7,2079.156679
8.0,7,2079.214306
8.0,7,2079.274098
-2.0,8,2079.332629
8.0,7,2079.399072
7.0,6,2079.45214
-13.0,8,2079.517891
-3.0,7,2079.56652
-13.0,8,2079.627593
7.0,6,2079.682288
7.0,6,2079.730134
-3.0,7,2079.778153
-3.0,7,2079.824599
7.0,6,2079.883473
7.0,6,2079.931386
7.0,6,2079.975178
7.0,6,2080.015689
7.0,6,2080.067631
7.0,6,2080.11754
8.0,7,2080.173648
-12.0,9,2080.238158
8.0,7,2080.294885
-2.0,8,2080.359464
7.0,6,2080.417667
7.0,6,2080.467095
-3.0,7,2080.527949
-23.0,9,2080.593986
-3.0,7,2080.650431
7.0,6,2080.691485
7.0,6,2080.741393
7.0,6,2080.78188
7.0,6,2080.832829
-3.0,7,2080.887543
-3.0,7,2080.939818
7.0,6,2080.99062
-3.0,7,2081.041425
-3.0,7,2081.091081
7.0,6,2081.147506
7.0,6,2081.190908
7.0,6,2081.24254
-33.0,10,2081.312595
7.0,6,2081.362904
7.0,6,2081.403367
-3.0,7,2081.466844
-3.0,7,2081.523574
7.0,6,2081.570356
7.0,6,2081.612803
-13.0,8,2081.671902
-3.0,7,2081.727545
-3.0,7,2081.782988
-2.964471,8,2081.839909
-23.289806,9,2081.901923
-3.0,7,2081.953426
7.0,6,2082.003023
7.0,6,2082.045883
7.0,6,2082.088385
-2.0,8,2082.14505
8.0,7,2082.219995
-33.0,10,2082.285812
8.0,7,2082.334652
-2.0,8,2082.393073
8.0,7,2082.463028
8.0,7,2082.510736
8.0,7,2082.568154
8.0,7,2082.622368
-2.0,8,2082.684746
-2.0,8,2082.740087
7.0,6,2082.782716
7.0,6,2082.825492
7.0,6,2082.872961
-3.0,7,2082.926334
7.0,6,2082.972246
7.0,6,2083.012518
-3.0,7,2083.069158
-3.0,7,2083.129392
-3.0,7,2083.179569
-3.0,7,2083.228443
-3.0,7,2083.287154
-3.0,7,2083.34149
-3.0,7,2083.392002
-23.0,9,2083.462651
-3.0,7,2083.527402
-13.0,8,2083.58636
-3.0,7,2083.634347
-3.0,7,2083.682549
7.0,6,2083.733749
7.0,6,2083.776575
-3.0,7,2083.829075
7.0,6,2083.86919
7.0,6,2083.922012
7.0,6,2083.967629
-12.0,9,2084.029032
8.0,7,2084.086732
8.0,7,2084.145088
-33.0,10,2084.219897
7.0,6,2084.268038
-3.0,7,2084.331396
7.0,6,2084.386662
-3.0,7,2084.4505
-3.0,7,2084.510479
-13.0,8,2084.57094
-3.0,7,2084.62741
-13.0,8,2084.688481
-23.0,9,2084.752351
7.0,6,2084.803329
7.0,6,2084.857348
7.0,6,2084.904448
7.0,6,2084.948273
7.0,6,2084.992202
-3.0,7,2085.049749
-13.0,8,2085.109335
7.0,6,2085.150007
7.0,6,2085.19818
7.0,6,2085.24897
7.0,6,2085.298041
-3.0,7,2085.354033
-3.0,7,2085.405197
-3.0,7,2085.469293
7.0,6,2085.527137
-3.0,7,2085.578695
7.0,6,2085.631168
7.0,6,2085.681496
7.0,6,2085.725251
7.0,6,2085.774826
-2063.0,213,2087.281502
7.0,6,2087.332691
-3.0,7,2087.383151
7.0,6,2087.424221
-63.675303,15,2087.538286
-643.546949,71,2088.043123
-202.0,28,2088.236721
8.0,7,2088.296877
8.0,7,2088.34457
-3.0,7,2088.408249
7.0,6,2088.455943
-3.263793,7,2088.502661
7.0,6,2088.556505
-3.013567,8,2088.632324
-13.0,8,2088.68725
7.0,6,2088.729258
-13.0,8,2088.798885
-3.0,7,2088.860622
7.0,6,2088.909219
7.0,6,2088.952892
7.0,6,2088.999053
-13.0,8,2089.072582
-3.0,7,2089.120217
7.0,6,2089.166147
-3.0,7,2089.231773
-3.0,7,2089.294416
-3.0,7,2089.344033
-3.0,7,2089.393945
-3.0,7,2089.453797
-3.0,7,2089.510335
-23.0,9,2089.574176
-3.0,7,2089.629159
-3.0,7,2089.690784
-3.0,7,2089.747445
-3.0,7,2089.796904
-13.0,8,2089.865837
7.0,6,2089.911661
7.0,6,2089.962847
7.0,6,2090.005241
-13.0,8,2090.064732
-13.0,8,2090.1254
7.0,6,2090.17837
7.0,6,2090.219825
7.0,6,2090.263121
7.0,6,2090.303711
-3.0,7,2090.360992
-13.0,8,2090.427917
7.0,6,2090.469658
7.0,6,2090.515678
7.0,6,2090.569626
-3.0,7,2090.62589
7.0,6,2090.673548
-13.0,8,2090.731152
7.0,6,2090.780073
7.0,6,2090.82369
-3.0,7,2090.870264
7.0,6,2090.928102
-3.0,7,2090.987175
-23.0,9,2091.052734
-2.0,8,2091.111865
-12.0,9,2091.180645
-13.0,8,2091.243277
-2.0,8,2091.298527
8.0,7,2091.35082
-12.0,9,2091.42143
-32.0,11,2091.511969
-3.0,7,2091.566602
-3.0,7,2091.615582
-3.0,7,2091.678463
7.0,6,2091.731569
7.0,6,2091.772585
7.0,6,2091.815445
-3.0,7,2091.861828
7.0,6,2091.913536
7.0,6,2091.962116
7.0,6,2092.00566
-3.0,7,2092.055267
7.0,6,2092.100882
7.0,6,2092.152995
-3.0,7,2092.207905
7.0,6,2092.252418
-2.0,8,2092.320245
8.0,7,2092.377454
8.0,7,2092.431508
8.0,7,2092.483241
-2.0,8,2092.549969
-2.0,8,2092.610851
-2.0,8,2092.682267
8.0,7,2092.732405
-12.0,9,2092.811577
-2.0,8,2092.875903
8.0,7,2092.931472
-2.0,8,2092.987207
-2.0,8,2093.049976
8.0,7,2093.107261
-3.0,7,2093.160447
6.668544,8,2093.220898
-3.0,7,2093.278778
7.0,6,2093.327693
-3.0,7,2093.380412
-13.0,8,2093.440413
7.0,6,2093.496306
-3.0,7,2093.551432
7.0,6,2093.59788
7.0,6,2093.641939
7.0,6,2093.697881
-3.0,7,2093.748474
7.0,6,2093.795057
7.0,6,2093.846541
7.0,6,2093.894238
-13.0,8,2093.9557
7.0,6,2093.999368
-3.0,7,2094.062901
-13.0,8,2094.128397
7.0,6,2094.175293
7.0,6,2094.218572
-13.0,8,2094.280813
7.0,6,2094.328659
-13.0,8,2094.39521
7.0,6,2094.448005
7.0,6,2094.502003
7.0,6,2094.566326
-13.0,8,2094.630337
-3.0,7,2094.678647
-3.0,7,2094.740084
7.0,6,2094.78987
7.0,6,2094.831006
7.0,6,2094.880947
-13.0,8,2094.938825
-3.0,7,2094.991619
-23.0,9,2095.065037
7.0,6,2095.112283
-3.0,7,2095.161085
7.0,6,2095.213402
7.0,6,2095.256787
-3.0,7,2095.309688
7.0,6,2095.357488
7.0,6,2095.409966
-3.0,7,2095.461769
-3.0,7,2095.51291
7.0,6,2095.561401
7.0,6,2095.609436
7.0,6,2095.656632
-3.0,7,2095.71238
7.0,6,2095.763707
7.0,6,2095.814244
7.0,6,2095.85612
7.0,6,2095.905394
7.0,6,2095.952842
-13.0,8,2096.014563
7.0,6,2096.060465
7.0,6,2096.107796
7.0,6,2096.155787
-33.0,10,2096.232409
8.0,7,2096.289648
8.0,7,2096.336006
8.0,7,2096.393102
7.0,6,2096.447193
-3.0,7,2096.495102
-3.0,7,2096.555799
7.0,6,2096.604053
-13.0,8,2096.671764
7.0,6,2096.71274
7.0,6,2096.768712
-13.0,8,2096.827459
7.0,6,2096.876436
-3.0,7,2096.927297
7.0,6,2096.968864
7.0,6,2097.020932
7.0,6,2097.070274
-3.0,7,2097.128049
7.0,6,2097.180349
-13.0,8,2097.241132
7.0,6,2097.298343
7.0,6,2097.34863
7.0,6,2097.394742
-13.0,8,2097.457894
8.0,7,2097.51944
7.0,6,2097.568386
7.0,6,2097.616202
-33.0,10,2097.69184
-33.0,10,2097.851629
-13.0,8,2097.913922
-13.0,8,2097.974422
-3.0,7,2098.024633
7.0,6,2098.079881
7.0,6,2098.134812
7.0,6,2098.175816
-3.0,7,2098.229296
7.0,6,2098.28316
7.0,6,2098.327172
-13.0,8,2098.387754
-2.0,8,2098.450262
8.0,7,2098.510198
8.0,7,2098.562132
-2.0,8,2098.623621
8.0,7,2098.679879
-12.0,9,2098.751354
-2.0,8,2098.813061
7.537259,7,2098.866678
-3.0,7,2098.920737
-3.0,7,2098.978164
7.0,6,2099.018764
-3.0,7,2099.067205
7.0,6,2099.114198
7.0,6,2099.168408
7.0,6,2099.213945
-3.0,7,2099.26334
7.0,6,2099.312808
-3.0,7,2099.369686
8.0,7,2099.431936
8.0,7,2099.490745
8.0,7,2099.546562
8.0,7,2099.600792
-2.0,8,2099.662171
8.0,7,2099.712979
-2.0,8,2099.768916
-2.0,8,2099.838027
8.0,7,2099.898599
7.0,6,2099.939429
7.0,6,2099.982875
-3.0,7,2100.043843
7.221989,7,2100.09096
-13.0,8,2100.150655
7.0,6,2100.194605
7.0,6,2100.246571
-3.0,7,2100.296334
7.0,6,2100.344734
7.0,6,2100.392926
7.0,6,2100.449476
-3.0,7,2100.496396
-3.0,7,2100.553398
-13.0,8,2100.612139
-3.0,7,2100.668357
7.0,6,2100.71405
7.0,6,2100.757851
7.0,6,2100.820162
7.0,6,2100.873086
7.0,6,2100.914462
-3.0,7,2100.968607
7.0,6,2101.011773
-3.0,7,2101.066709
-3.0,7,2101.122685
7.0,6,2101.167703
-3.0,7,2101.223013
-13.0,8,2101.283849
-3.0,7,2101.340967
7.0,6,2101.387741
7.0,6,2101.435648
7.0,6,2101.486498
8.0,7,2101.537103
7.0,6,2101.58498
8.0,7,2101.635677
-2.0,8,2101.700943
8.0,7,2101.753282
-12.0,9,2101.83248
7.0,6,2101.877245
6.654727,8,2101.93937
7.0,6,2101.99061
7.0,6,2102.031048
7.0,6,2102.083807
7.0,6,2102.129938
-3.0,7,2102.184118
-3.0,7,2102.242168
-3.0,7,2102.29021
7.0,6,2102.343345
7.0,6,2102.387236
-3.0,7,2102.441165
7.0,6,2102.49144
-13.0,8,2102.561498
-3.0,7,2102.615027
-3.0,7,2102.662967
-33.0,10,2102.739081
-13.0,8,2102.803632
-3.0,7,2102.862046
7.0,6,2102.90747
-3.0,7,2102.965688
7.0,6,2103.013619
-3.0,7,2103.08393
7.0,6,2103.125358
7.0,6,2103.1679
7.0,6,2103.222466
-3.0,7,2103.274838
7.0,6,2103.324193
7.0,6,2103.365472
-3.0,7,2103.422808
-13.0,8,2103.486435
-13.0,8,2103.549819
7.0,6,2103.592988
-3.0,7,2103.650309
7.0,6,2103.704912
-13.0,8,2103.764801
-3.0,7,2103.810326
7.0,6,2103.86948
-13.0,8,2103.936674
-3.0,7,2103.991871
-13.0,8,2104.046712
-13.0,8,2104.108471
7.0,6,2104.162793
-13.0,8,2104.2259
-3.0,7,2104.275217
-13.0,8,2104.33542
7.0,6,2104.383414
7.0,6,2104.430387
-3.0,7,2104.487695
-13.0,8,2104.551037
7.0,6,2104.596697
7.0,6,2104.642756
-13.0,8,2104.703578
-3.0,7,2104.755126
7.0,6,2104.79907
7.0,6,2104.847694
7.0,6,2104.898885
-3.0,7,2104.954868
7.0,6,2105.00034
7.0,6,2105.049046
-3.0,7,2105.104836
-13.0,8,2105.169092
-3.0,7,2105.226432
7.0,6,2105.27473
7.0,6,2105.322016
7.0,6,2105.375316
7.0,6,2105.418981
7.0,6,2105.470764
-3.0,7,2105.52469
-3.0,7,2105.583784
7.0,6,2105.634013
7.0,6,2105.675153
7.0,6,2105.742578
-23.0,9,2105.809664
7.0,6,2105.855835
7.0,6,2105.91454
7.0,6,2105.961911
-3.0,7,2106.019495
-23.0,9,2106.091824
-3.0,7,2106.148201
7.0,6,2106.19714
7.0,6,2106.244714
-13.0,8,2106.305487
7.0,6,2106.352353
-3.0,7,2106.409876
-3.0,7,2106.471001
7.0,6,2106.529463
-3.0,7,2106.579851
-3.0,7,2106.634181
7.0,6,2106.688483
7.0,6,2106.729069
7.0,6,2106.777497
-13.0,8,2106.837007
-3.320204,7,2106.893975
7.0,6,2106.945632
7.0,6,2106.994372
-3.0,7,2107.049963
7.0,6,2107.102748
7.0,6,2107.143753
-3.0,7,2107.198727
7.0,6,2107.239568
7.0,6,2107.291435
-13.0,8,2107.352313
-13.0,8,2107.418159
7.0,6,2107.459139
-3.0,7,2107.52083
7.0,6,2107.568588
-13.0,8,2107.631367
7.0,6,2107.672109
-3.0,7,2107.730906
7.0,6,2107.771765
7.0,6,2107.82203
7.0,6,2107.868087
-3.0,7,2107.923685
-3.0,7,2107.989249
7.0,6,2108.035775
7.0,6,2108.08402
7.0,6,2108.130927
-3.168181,7,2108.185275
-13.0,8,2108.246993
7.0,6,2108.291682
-3.0,7,2108.348716
7.0,6,2108.394761
-13.0,8,2108.448992
7.0,6,2108.498292
-3.0,7,2108.562624
7.0,6,2108.606199
7.0,6,2108.646603
-3.0,7,2108.697792
-13.0,8,2108.759147
-3.0,7,2108.947954
-3.0,7,2109.00731
7.0,6,2109.050029
-3.0,7,2109.112079
7.0,6,2109.153926
-3.0,7,2109.207029
-3.0,7,2109.260966
7.0,6,2109.310313
-13.0,8,2109.371394
7.0,6,2109.415136
7.0,6,2109.458396
7.0,6,2109.50964
7.0,6,2109.557849
7.0,6,2109.611634
7.0,6,2109.65242
-3.0,7,2109.709677
-3.0,7,2109.765042
-3.112355,9,2109.830321
7.0,6,2109.871881
7.0,6,2109.922892
-23.0,9,2110.002447
7.0,6,2110.053782
-3.0,7,2110.100172
7.0,6,2110.152769
-23.0,9,2110.216919
7.0,6,2110.26028
7.0,6,2110.312517
7.0,6,2110.362694
7.0,6,2110.407012
7.0,6,2110.459646
7.0,6,2110.501786
7.0,6,2110.556277
-23.0,9,2110.621746
-23.0,9,2110.687751
7.0,6,2110.731421
7.0,6,2110.779019
-3.0,7,2110.827293
-13.0,8,2110.887897
7.0,6,2110.936507
7.0,6,2110.986212
7.0,6,2111.037055
7.0,6,2111.081278
7.0,6,2111.127217
7.0,6,2111.186014
-2.0,8,2111.248069
8.0,7,2111.298109
8.0,7,2111.351013
-2.0,8,2111.41588
7.0,6,2111.464549
7.0,6,2111.504847
7.0,6,2111.550107
7.0,6,2111.603393
7.0,6,2111.652185
-3.0,7,2111.710525
-3.0,7,2111.756805
-3.0,7,2111.81804
7.0,6,2111.866929
7.0,6,2111.907122
-3.0,7,2111.961784
-3.0,7,2112.023501
7.0,6,2112.071026
-3.0,7,2112.122496
7.0,6,2112.166261
8.0,7,2112.239349
8.0,7,2112.29281
7.0,6,2112.333771
7.0,6,2112.378651
-3.0,7,2112.447544
7.0,6,2112.490626
-33.0,10,2112.566241
-3.0,7,2112.619455
7.0,6,2112.670311
7.0,6,2112.711056
-3.0,7,2112.76036
-13.0,8,2112.821138
7.0,6,2112.873941
-3.0,7,2112.92066
